id,clues,solution,source
100,570000010010570034009061005000000000060300070047600000000800140900740050030000000,574932816612578934389461725893257461165384279247619583756893142921746358438125697,qqwing
101,001320008000008000000000400060000000008900620790200030080009010600070000004030807,571324968943768251826195473462513789318947625795286134287459316639871542154632897,qqwing
102,080000730000200005000000000000000008000003040209580100070020350014900000802001009,685419732497238615123756984731642598568193247249587163976824351314975826852361479,qqwing
103,900000027080000090000000000108200400000040002000093180700021058030700040005080900,951436827387512694624879513168257439593148762472693185746921358839765241215384976,qqwing
104,000070400000000030007000980070908045030004090080006010390040000008509000060007000,923875461841692537657413982172938645536124798489756213395241876718569324264387159,qqwing
105,056002040390000600004000090003050100000908000000060930060013050281000003400000000,856192347397485621124376598973254186612938475548761932769813254281549763435627819,qqwing
106,030000007782000319060000020200310900908024001000000000000008000001040068000000790,539182647782456319164973825245317986978624531613895472497268153351749268826531794,qqwing
107,000006003000000900380900006010000000004190028005200300000010060000083500600500809,597426183146837952382951476218364795734195628965278341853719264429683517671542839,qqwing
108,000019005000500070009480030040800700000030002050000001000058003001003087000900000,786319425314562978529487136643821759197635842258794361472158693961243587835976214,qqwing
109,008005036709200000000069008100020000030000001000000270280010000000000603003008100,428175936769283514351469728197824365532697841846531279285316497914752683673948152,qqwing
110,030000002700415000604300100000502000040000806100000000000801065000000408020700010,931687542782415639654329187368542791249173856175968324497831265513296478826754913,qqwing
111,070004850020070000400000000780020064063000000000000020040000570002000016650080400,376294851529871643418356297785923164263415789194768325941632578832547916657189432,qqwing
112,200000081030000000706500000320190050001023006000000000800270000950000002100800090,295637481438912675716584239324196758581723946679458123863279514957341862142865397,qqwing
113,000600002900000700000100030008000400600240000002000086004006018000090070801020900,153674892986352741427189635718563429639248157542917386294736518365891274871425963,qqwing
114,000570004034000000580004301042008005000030007050200900000002070000007048000850000,291573864634189752587624391942768135816935427753241986368412579125397648479856213,qqwing
115,020500400080001230015830009200000001000000000900104300050000080000980504000060020,326579418789641235415832679243756891561398742978124356654213987132987564897465123,qqwing
116,000006103100459000067003009040901800009030000030000600015000000000105040000000900,954726183183459726267813459546971832829634571731582694415297368398165247672348915,qqwing
117,485000900000000200000030170300804709700000030910000400000400002020000541800102000,485217963137649258296538174352864719764921835918375426571496382629783541843152697,qqwing
118,002500000056007800090160000509300070080000100200006000100000020000092507000005030,812539746356427891497168253569381472783254169241976385175643928634892517928715634,qqwing
119,070900000008050000050017004000064510005190702809000046700240000090000000080506000,174938265968452173253617894327864519645193782819725346731249658596381427482576931,qqwing
120,300002060000800002000650008020000406840000000500000000902400080030060027007003940,398712564156834792274659318729381456843596271561247839912475683435968127687123945,qqwing
121,004050093050007200097000800000030004000000380000201000010000050009570000002040009,164852793358917246297463815871635924625794381943281567716329458489576132532148679,qqwing
122,000000108040000006000000270406000900180070004000001500098500000200709000005402060,579263148842157396631894275456328917183975624927641583798516432264739851315482769,qqwing
123,030000850004900006000004002210000000309800000068009100096100000000056000000000403,937261854524983716681574932215647389349815627768329145496132578873456291152798463,qqwing
124,580900710200107000000053240094001050030005020000090000050430000000572009000000000,583924716246187395917653248794261853638745921125398674852439167361572489479816532,qqwing
125,000290004084000000001500283000000900000000050000300800030870400008045090100030000,356298174284713569971564283862451937413987652597326841639872415728145396145639728,qqwing
126,400020000000000080007000603573804001200000000041060005000200010164308000000005300,438926157612537489957481623573894261296153874841762935385249716164378592729615348,qqwing
127,600803000000020000300607000500402080200000000048006030050000003420100068760008510,672893451984521376315647892537412689296385147148976235851764923423159768769238514,qqwing
128,008003000000700650000002000090304000205900030006000890000000307060080020500007004,718653249923741658654892713891364572275918436436275891149526387367489125582137964,qqwing
129,000720800420060000800400000000050008000210450041600203080000000002500700070031000,956723814427168539813495627269354178738219456541687293184972365392546781675831942,qqwing
130,000008000026000850080500300030800000050002680000075900970006000000100002008200500,593618247126734859487529316239861475751942683864375921972456138645183792318297564,qqwing
131,203007000050001000008090203006000702000018500109050080000000000892005000670080005,263847159954321678718596243586934712327618594149752386435279861892165437671483925,qqwing
132,000002000070000040000000600350700400000000036200100009047500000500403017130260900,415672398673859142892341675359786421781924536264135789947518263526493817138267954,qqwing
133,900000630800004900005000000000020450003000106059000020002095013000200000006080200,924871635861534972375962841718326459243759186659418327482695713197243568536187294,qqwing
134,009002000000060500000300294406003007570100300900406010020600000601250400000000000,159742683243968571867315294416583927578129346932476815324691758681257439795834162,qqwing
135,703000000061003000900570006030008000506000000820030090000700210007000008010089360,753946821461823579982571436139658742576294183824137695398765214647312958215489367,qqwing
136,008600700400070500100009028700002050040050000000000010000904800280001940090020000,928615734463278591175349628739182456641753289852496317516934872287561943394827165,qqwing
137,001040009050780000000000200070030500000409810002100004000004000500800700000013008,821345679659782143437961285174638592365429817982157364218574936543896721796213458,qqwing
138,001003500080500270500070006000100000000750000090000004000620000020040300150800600,761293548489516273532478196247169835318754962695382714973625481826941357154837629,qqwing
139,001800009009703000800000501000600000000005200065001800007002105002590780080000900,721854639659713428843269571194628357378945216265371894937482165412596783586137942,qqwing
140,008090600305600800600015309040000000109000000067009005000100000000903507083050000,218397654395642871674815329542781963139526748867439215956178432421963587783254196,qqwing
141,000000000200470010068009007004000980020000761000060002000700090010000200000508400,197385624253476819468129357674251983529843761381967542846732195715694238932518476,qqwing
142,000028000000000000300007000160070800020009000900180002010000076095001003070062510,759628341286314795341597628164275839528439167937186452412853976695741283873962514,qqwing
143,100703004060000109200091730500000000030075000091000000602300470300006900000540000,189763524763452189245891736527938641436175892891624357652319478374286915918547263,qqwing
144,042080000300009000000520000060000800504000000930600000020094370007005408090800020,142386957356479182789521634261753849574918263938642715825194376617235498493867521,qqwing
145,000900006060000005400070800000020008000400500501700060005180000000604709000059004,387915246169842375452376891674523918893461527521798463945187632218634759736259184,qqwing
146,310000005006000000000800403100053000640000000005080040000925068000000000908006020,314792685876534912529861473187453296643219857295687341431925768762148539958376124,qqwing
147,005090000000070068070001000409000205708620000000000000820000100500007004000460000,285396741941275368673841592469718235758623419312954687824539176536187924197462853,qqwing
148,000507908408000000000060070001003090300800005060750030000309000000000400900000650,632517948478932561195468372751243896324896715869751234546389127213675489987124653,qqwing
149,370040000004809071005100000400006800060000014030090000700000080050970000803560000,371645928624839571985127463417256839569783214238491756792314685156978342843562197,qqwing
150,000800607130600000050000000800070003900000062060080090000000075000100200009027310,492851637137642958658739124821976543974513862365284791216398475743165289589427316,qqwing
151,000070000210030007000081000053008400007060300000000000040000613072000504130004080,365279148218435967794681235653798421487162359921543876549827613872316594136954782,qqwing
152,000000056000073489000500700020750040097840360008900007000000005203000000000000834,734298156652173489189564723321756948597841362468932517846319275273485691915627834,qqwing
153,019070580000405009000080000670000000004010900500000300040068070936000000800000000,319276584768435129452189736673592418284613957591847362145968273936721845827354691,qqwing
154,290000108000000970800000006009000700608400000170005000000901065910506000050084010,295647138461358972837219456549162783628473591173895624784921365912536847356784219,qqwing
155,007500020030000000090026570002000000080000050760090000900307280100800630000900000,647531928235789461891426573512648397489273156763195842956317284174852639328964715,qqwing
156,000029000081030000906700080600010930000080050150900000305000000260500100010060003,437829615581634729926751384648215937792386451153947862375198246264573198819462573,qqwing
157,000000560750009003000000007004193080000500100000806000000005900090007041070060800,349712568758649213261358497524193786683574129917826354136485972895237641472961835,qqwing
158,001500000300172000000093002400700500219004000000000000000280017700000400005900008,921568743346172985857493162468729531219354876573816294694285317782631459135947628,qqwing
159,000060000034008010000000830000000501005080000000400600002050980940000005501290400,178963254634528719259741836896372541415689372723415698362154987947836125581297463,qqwing
160,090006200000070000150200000008050079009060510000300002000780000000005090037090000,794536281283971456156248937618452379329867514475319862962783145841625793537194628,qqwing
161,080001020006900001200360000602009070090007150030010600000000000800203007000050009,985741326346925781271368945612589473498637152537412698159876234864293517723154869,qqwing
162,000012800009040000400900032020000090960030020031000058003000000000008001002000480,356712849289543716417986532528167394964835127731294658893471265645328971172659483,qqwing
163,000002000007000200900000350203600508706000000004008000000200900400905070000360004,865732419347591286921846357213679548786453192594128763678214935432985671159367824,qqwing
164,900640031000000407000000560100907000400510020000000003030005090500000000020000740,957648231612359487384271569163927854478513926295864173731485692546792318829136745,qqwing
165,000000000070060000020540000001080002000106890400000600500001760040050008700800005,834719256175362489629548317361984572257136894498275631582491763943657128716823945,qqwing
166,000800000000206400000090070400710098030008046000000000003007100064120900801000007,975841632318276459642593871456712398137958246289364715593687124764125983821439567,qqwing
167,000000000043007000960000420080603900000470800700890206801004600400700000000000301,128346759543927168967158423285613974396472815714895236851234697439761582672589341,qqwing
168,987020400014000300000014900000070040200001009000840001000000062000087000008003100,987326415514798326326514978861975243245631789739842651173459862692187534458263197,qqwing
169,000800040000040000705000000032005000000000180000200570008000010500780064004621007,263857941189346725745912638832175496957463182416298573678534219521789364394621857,qqwing
170,000010603000000010680500000007000500020004007058003041000000000540000020000800405,294718653375496812681532974437281596126954387958673241862145739549367128713829465,qqwing
171,000900000000007084000400360580004090390600070070005002600000003007300600000020740,864953217139267584725418369582734196391682475476195832648571923217349658953826741,qqwing
172,900002007400050000067098040024060900000000000600000000001527068000009000000086002,918642537432751689567398241124865973853974126679213854391527468286439715745186392,qqwing
173,010000030904005000705000000000000043400700096093000000302406001001090000060007500,216978435934165872785243619627589143458731296193624758372456981541892367869317524,qqwing
174,000060210603700090000200800010000000800004000000016970007003000080900000964020000,578469213623781594149235867716592348892374651435816972257643189381957426964128735,qqwing
175,024008000009000500000473000005900000000000000000234000800700203300080006050060094,624598371739621548518473962285916437463857129971234685896745213342189756157362894,qqwing
176,000040197000050000170600040400170050200004003059000001540000000623000000001002000,365248197984751326172693845436179258217584963859326471548937612623415789791862534,qqwing
177,000800000002000370070003201040009762000000010098000000410300009009000007003904000,134827695682195374975643281341589762756432918298761543417356829569218437823974156,qqwing
178,070601902600030007100000800905006020000000530000008000000000090730000000298700006,873641952659832417124597863985376124467129538312458679546283791731964285298715346,qqwing
179,090000050400000002072000080000640008500200090200007000000004960600320000008009400,896172354435896712172453689917645238564238197283917546721584963649321875358769421,qqwing
180,003900400201040500000000013000030000000000248020810069090020000032600000500004001,753961482281743596649258713968432175317596248425817369894125637132679854576384921,qqwing
181,400001002008420060000007830000300000060090000700040296010080070000074103000009000,473861952958423761126957834289316547564792318731548296312685479695274183847139625,qqwing
182,900710008507890430000000000090500000003006040405070019000030864000000000000000793,964713258517892436832654971796541382183926547425378619259137864378469125641285793,qqwing
183,400003002507009000800520007008100030900070500000000000001008200000400000000000985,419763852527819643836524197658142739942376518173985426391658274285497361764231985,qqwing
184,030820007000005020008000100000000003070500001005740000013004700090270000007090002,431826957769415328528937164946182573372569841185743296213654789894271635657398412,qqwing
185,000000020001600084300000500000840001020069005000300860530001602102000000040030009,465798123271653984389214576653847291728169435914325867537981642192476358846532719,qqwing
186,130400060000001030496300050010006205500900040000014970240100000600000400000000000,138425769725691834496378152914736285567982341382514976243167598671859423859243617,qqwing
187,709004600000803001040000030001000006000400900960001200020090103006000000000200040,739514628652873491148629537471952386283467915965381274824795163396148752517236849,qqwing
188,080934000400008000000010000000000001590000860600050349000203000800040200120680900,281934756453768192769512483378496521594321867612857349945273618836149275127685934,qqwing
189,032060000900850630100907028000000070009600100650003000000080000000100580070000000,832461795947852631165937428483519276729648153651723849214385967396174582578296314,qqwing
190,030060070010300500000070400001400908800750030095003000060000800080010607000000001,438561279712394586659872413371426958846759132295183764164937825983215647527648391,qqwing
191,800390400506080000004012000000000800000420003602003050005000000000061000003008102,821395476536784219974612385397156824158429763642873951215937648489261537763548192,qqwing
192,305010007100000250000020031000000000700300900500004016000030090070690400090001000,325819647168743259947526831439168572716352984582974316654237198871695423293481765,qqwing
193,040520600790030500002000001100350000600000319007000005000016024004000006000070000,341529678796138542852764931189352467625847319437691285573916824914283756268475193,qqwing
194,400000830080000042060900000000500003000000970900002000096480307003000006045200000,457126839189357642362948715674519283528634971931872564296481357813795426745263198,qqwing
195,400002150000050000900480003080300000000007000390018040205000900000509080000270010,438792156672153498951486723184325679526947831397618542245831967713569284869274315,qqwing
196,320000000059000000400800200000000075000039082000105903203040001004090000180720000,328964517759312846416857239931286475567439182842175963293648751674591328185723694,qqwing
197,604380009000107000710900086500000000070000050801000060005000070000001940906400000,654382719298167534713945286562734891479816352831529467145298673327651948986473125,qqwing
198,704020600002300700930004508000000900080905230005073060520800000000000000070090300,714528693852369741936714528347682915681945237295173864529831476463257189178496352,qqwing
199,800000000392000800060920000900500062076004980030000705000009304000700000043000000,817365249392471856465928137981537462576214983234896715628159374159743628743682591,qqwing
