id,clues,solution,source
1800,009405600000076000700980045087000004000807003090100060005004000000010070000359000,819435627453276981726981345387562194641897253592143768165724839934618572278359416,qqwing
1801,000000000316270090020391000290500047005004600004000120000040000000603000560709000,957468312316275498428391756291536847785124639634987125179842563842653971563719284,qqwing
1802,000000090002390701090050000000900060010700000205060800050073980000100005008002000,573814296842396751196257438784925163619738524235461879451673982327189645968542317,qqwing
1803,320000700000010020470062903000000300100906000009000078900700804000008030200009000,325894761896317425471562983752481396138976542649253178963725814517648239284139657,qqwing
1804,005010030100302008000060000000005240670000001000006070008200400502081700000007000,925814637146372598387569124819735246674928351253146879768293415592481763431657982,qqwing
1805,000001390000000624300000000580000000010039000032048501000002900050060200609004800,268471395175893624394625178587216439416539782932748561743182956851967243629354817,qqwing
1806,060030005700200080100070006520704000000000200318005000050083600037000000000000008,962831745743256189185479326529714863674398251318625497451983672837562914296147538,qqwing
1807,810005070007000000500400009000000090060020000000000510002107450400800000900002607,819635274347219865526478139138564792765921348294783516682197453473856921951342687,qqwing
1808,000000008000502003009170000401000002005307000820004700000040500037005020500080300,712436958648592173359178246471859632965327481823614795286743519137965824594281367,qqwing
1809,000087000000000204080250700070000009000000005046709000008030560600090000020000403,362487951751963284984251736873625149219348675546719328498132567637594812125876493,qqwing
1810,600000000018002000040986005000000000500060010000120007409000020000010970000700850,695371248318542769742986135186437592527869413934125687479658321853214976261793854,qqwing
1811,000500806020700005300020007040000000700350000650204300000602490000000600000090008,174539826826741935395826147243967581719358264658214379581672493937485612462193758,qqwing
1812,603000200901020070000710039000000917008000000000062000800500000002000765300000080,673895241941623578285714639526438917138957426794162853867541392412389765359276184,qqwing
1813,100000000503000800047000000380057001700028060005430007006070000000060540800340000,128793654563214879947586132382657491714928365695431287436175928271869543859342716,qqwing
1814,000506908002080000058094000507009000604000027000003600000000705340000000089000060,473526918962187534158394276537269481694815327821743659216938745345671892789452163,qqwing
1815,000002906000050073090061800070000500000000080005108300003819002950203000000000700,531782946826954173497361825378426591619537284245198367763819452954273618182645739,qqwing
1816,000000009080035200500000030000091600020008000065200800003504002000010000092006080,234867159189435276576129438348791625721658943965243817613584792857912364492376581,qqwing
1817,003008097480090002007600000030280000000040000050703000326000009000070200070050408,163428597485197632297635841634281975712549386859763124326814759548976213971352468,qqwing
1818,001650800095082600600390104050008200900000500000000036030000000206000000109000002,371654829495182673628397154753968241962431587814725936537216498246879315189543762,qqwing
1819,900008050002407000006000403000000206000806070000024009060092034000000090009045027,941368752352417968876259413583971246294836175617524389768192534425783691139645827,qqwing
1820,000090320600207000300400005000000060407000590000000001000702000201050034000900150,174895326659237418382461975915324867427186593836579241543712689291658734768943152,qqwing
1821,000004300001005080503600010600052003008000007030000106000000000074800000065030070,896714325741325689523689714617952843458163297239478156382547961174896532965231478,qqwing
1822,600400000700090000000008000560000809090007504000080003000001008003060905000075006,681452397725396481934718652562143879398627514417589263256931748173864925849275136,qqwing
1823,000000457040000000000200009012930006630000000450000010000300075097100020020090003,283619457946573281175284639712938546638451792459726318861342975397165824524897163,qqwing
1824,060000410000000800100000072900100004030040628800037100390800000080000269002000000,569278413273491856148365972956182734731549628824637195397826541485713269612954387,qqwing
1825,040000000061000005300070900005060030003950041400700000704000000050004089830000000,547396128961842375382175964295461837673958241418723596724589613156234789839617452,qqwing
1826,802006000010380700040020900300000064020010300076030000009000001103000070060800000,832796415915384726647125983391257864428619357576438192789563241153942678264871539,qqwing
1827,000004000000386910600090830005000100000030000004000060010002000300850000090400205,983124756457386912621795834875649123269531478134278569518962347342857691796413285,qqwing
1828,070000800080100050003208001025000006406001300001070045000030600004000000000000014,179354862682197453543268791725943186496581327831672945218435679954716238367829514,qqwing
1829,000000600807000430000003028910700800002000001080900000006070300000000040000032107,439287615827156439651493728914725863762348951385961274196574382273819546548632197,qqwing
1830,000209000000000046000800000680000090009050018140000000000940000050102003300006120,864239751923715846571864239685421397239657418147398562712943685456182973398576124,qqwing
1831,000610000000000009902080000000070506000260000000008207005100790407500802100020000,574619328816352479932784165329471586748265931651938247285146793467593812193827654,qqwing
1832,000700602000090074100006000500060908004000001200509000000000020400250009090007100,859734612623195874147826593571462938964378251238519467785941326416253789392687145,qqwing
1833,000030057070000438060000900098000000000000000000060791030805040580700000106003000,842139657971652438365487912298371564617594283453268791739825146584716329126943875,qqwing
1834,002081500000000300090040020000300640000004298000000003261008050300000010504020000,432781569715296384698543721827319645153674298946852173261938457379465812584127936,qqwing
1835,840000000007000000000170002010008000609000004030900120100804003002009000004007901,841692537257483619963175842415728396629531784738946125196854273572319468384267951,qqwing
1836,006803040001060900005002000000004006040285090009010050030601000902500000000000800,796853142321467985485192367158974236643285791279316458837641529912538674564729813,qqwing
1837,500104009680007001020000050000000600800000100000048007007950020000002005000060400,573184269689527341124396758735219684846735192291648537417953826368472915952861473,qqwing
1838,290000000760040010000006390004000100500000000070090630000000900600510020010904067,298153746763849215145726398934678152526431879871295634457362981689517423312984567,qqwing
1839,400000000001700459020500800040920080010007902000850740100000000008004000093100000,459618327681732459327549861746923185815467932932851746164375298578294613293186574,qqwing
1840,010070008000000790704030006090000034080009000003000600002613000000020100000004000,319276458268451793754938216195762834687349521423185679542613987936827145871594362,qqwing
1841,000304009607005004000100078964000780000000006508000400400060030083000060000000001,851374629627985314349126578964512783732498156518637492495261837183749265276853941,qqwing
1842,009000000003007602260083000000000000020940000490802100000069004030400200104000000,579624831843197652261583947318756429625941783497832165782369514936415278154278396,qqwing
1843,240006001060007300001000400800402700096000040000800000007000203000300007010008060,248936571569147328731285496853462719196573842472891635987614253624359187315728964,qqwing
1844,000070000763050000002930000000098000006000003900000740630047502004000090205060000,598271634763854219412936857327498165846715923951623748639147582174582396285369471,qqwing
1845,004000003070900100803070024008000040000305090700000000002180000400000050030200010,914862573275943186863571924358697241146325798729418365592186437481739652637254819,qqwing
1846,000730200600092130000108065090050000052803000007000008006005020005001000010000000,541736289678592134329148765893657412452813697167924358936475821785261943214389576,qqwing
1847,008520000000000000256009003803002900070080000060407000000074080039005000700060500,398521674417638259256749813843152967971386425562497138125974386639815742784263591,qqwing
1848,000000153001050004000000000014070035008000920073002000400010090030090748020705000,792684153381957264546123879214879635658431927973562481467318592135296748829745316,qqwing
1849,210006070600809001800040300000427000000000000070103000000060400900000780030008019,219536874643879521857241396398427165124685937576193248781962453965314782432758619,qqwing
1850,690007058020000703405000006032008000000000007900050000060075094500300070000006000,693247158821569743475831926732418569154693287986752431268175394519384672347926815,qqwing
1851,000700008827000903003902005091000200040800300500000000139000000008020000000301000,915734628827165943463982715391457286742896351586213497139648572678529134254371869,qqwing
1852,900800003038000510000000000001300002200600850400005061500030908060004000090000040,945871623738462519126953487651348792273619854489725361514236978867194235392587146,qqwing
1853,100200006005000300072000800028430001700000040300600208500002030603070000010000007,139258476865749312472316895928435761756821943341697258597182634683574129214963587,qqwing
1854,900000008005000060830000070207009001000500000006308000000000007050100682698007500,961754238475832169832916475287469351349571826516328794123685947754193682698247513,qqwing
1855,000300000824050100000700050050000000340001000201003000900000082010005300030024000,576318924824956137193742658657489213349271865281563749965137482412895376738624591,qqwing
1856,500900000000002001000040600000400090070530004102000003004000100706009400200300005,561987342493652871827143659385421796679538214142796583934865127756219438218374965,qqwing
1857,927000060040600020008000050000026580400580907000079006075000000200000490300000000,927358164541697328638241759719426583462583917853179246175964832286735491394812675,qqwing
1858,000020180008005700070100000026000000000010060407000000005000001000048007000260490,564927183918635742372184956126493578859712364437856219645379821291548637783261495,qqwing
1859,350000906001000000060040007200000000090000000706000003600400002010039074070205060,357821946421967538968543217245396781193784625786152493639478152512639874874215369,qqwing
1860,205070004001000600000040350004000500000000201000020007010052030050760080007400000,235678914941235678768149352824917563576384291193526847419852736352761489687493125,qqwing
1861,105200060036000058080000000040013600092005000000000800801000032020300000400500100,175238964236194758984657213548913627692875341317426895851769432729341586463582179,qqwing
1862,000530009090060200300000050000753010500021000001000000930600000200090030704000006,142538769895167243367249851689753412573421698421986375938675124216894537754312986,qqwing
1863,600000700100600008032000014000002060829000003003900000080040000006000802001830090,698421735154673928732598614517382469829764153463915287985246371376159842241837596,qqwing
