id,clues,solution,source
4700,075000001310000000604000000000420083006000010400850706043000020100200004208030105,875693241319542867624187359791426583586379412432851796943715628157268934268934175,qqwing_2
4701,030000008500400030000001000902007004080002009047000501010200900078059002000300000,731925648529486137864731295952167384183542769647893521416278953378659412295314876,qqwing_2
4702,008070240000100000500003900129000000007000500000807002000420301005900000000080000,318579246962148735574263918129654873687312594453897162796425381845931627231786459,qqwing_2
4703,000070540000300007089500203000930002000000000090487000830240900024090365000000004,362871549541329687789564213418936752673152498295487136836245971124798365957613824,qqwing_2
4704,000000002020000504600500300009036205070000000050009046090020400000410920500093000,735941862921368574684572391419736285876254139253189746198627453367415928542893617,qqwing_2
4705,160030900200000500305600002004100000600000709000000000401706030703002400000009000,168235947249871563375694182954167328632458719817923654491786235783512496526349871,qqwing_2
4706,004020000000000025000309600000000009000435106340080000000201000900008001602000400,564827913739164825128359674856712349297435186341986752483291567975648231612573498,qqwing_2
4707,000000057090000800005000930000100000003427005070005092002740000400003500300000008,231894657796531824845672931524189763963427185178365492652748319489213576317956248,qqwing_2
4708,900500060048600509065020300021300000000000000080001005000005002000910600400000081,913548267248673519765129348521394876674852193389761425196485732832917654457236981,qqwing_2
4709,000802000700400080006050000000000900000081026090064508000020010007100005060005200,439812657725496183816357492682573941574981326391264578953628714247139865168745239,qqwing_2
4710,040023090190000030005090006600000020200600300000300000060000500502000004003501700,846723195197465238325198476634957821219684357758312649461279583572836914983541762,qqwing_2
4711,000003002184205000000000400000590081002600050600100300003009200090000003040000000,765943812184265937329781465437592681912638754658174329573819246891426573246357198,qqwing_2
4712,000307500100800007032910080063020100000000032900100000000000070010600903000000200,698347521154862397732915486863724159471596832925183764549231678217658943386479215,qqwing_2
4713,020801000600020870940000021010400000000970500007008006000050000002000040090600000,723891654651324879948765321519436287486972513237518496174253968362189745895647132,qqwing_2
4714,090010270000570000504006000007000000000000307305090160002100036600000000903000540,896413275231578694574926813167832459429651387385794162742185936658349721913267548,qqwing_2
4715,098030206100000000024080150436005908000000000910600300080000000003040600000000800,598431276167952483324786159436175928872394561915628347281563794753849612649217835,qqwing_2
4716,100005060000702030000080000000006200000000016039000780023098001000000600090007002,172435869948762135365189427781946253254873916639251784423698571517324698896517342,qqwing_2
4717,073004860060000001041020003000000006004079230820010049000037020000000000087000000,973154862268793451541628973739482516614579238825316749496837125352941687187265394,qqwing_2
4718,000000000807030016519000300000970040000000001400100890630000000950700460704010008,362841579847539216519267384183972645295684731476153892638495127951728463724316958,qqwing_2
4719,050000008000000090020006000040050002900407150010200900005004020000009070700602001,451793268876125493329846715647951382982437156513268947165374829238519674794682531,qqwing_2
4720,071002000000030070000070004000020010090300000604000009083000600006900000009840700,571492368942638175368175924837529416195364287624781539483257691756913842219846753,qqwing_2
4721,400910002007020001000000980103800400009004300000000060004003000010700000362100000,436918572897425631251637984173862459629574318548391267784253196915746823362189745,qqwing_2
4722,070108020200700300016400008103000000000006107005002000000000072087000030000000450,374198526298765314516423798163974285829536147745812963651349872487251639932687451,qqwing_2
4723,002000000000006010050100740000720000060000000048063007005000004083250000607034250,172485963894376512356192748539721486761948325248563197925617834483259671617834259,qqwing_2
4724,807400002010000080000000509430700001020308000000040027008070450000100708000005000,857496132913257684246813579435729861721368945689541327198672453562134798374985216,qqwing_2
4725,005400000000320100000010000000000580060200300030600009000030600026000000019008042,185476923647329158293815467472193586968257314531684279854732691726941835319568742,qqwing_2
4726,006070040080309600100004900800020100000003000000760000000907004700000810302100090,936278541485319627127654938893425176671893452254761389518937264769542813342186795,qqwing_2
4727,000000009000040000300906001730060194010030620400000700071004930902000040000800000,264571389197348265385926471738265194519437628426189753871654932952713846643892517,qqwing_2
4728,070500900000000210040000000900107050600008000051620480008000000060000090290081560,872513946539746218146892735984137652623458179751629483418965327365274891297381564,qqwing_2
4729,000056400005000089020800003100040260900000000000005000000904301203000000004003020,879356412365412789421897653138749265957268134642135897586924371293671548714583926,qqwing_2
4730,000000700100900000000000050030190078400080000510006090800400501007050903000008000,386524719125967834794813256632195478479382165518746392863479521247651983951238647,qqwing_2
4731,001000005903100400008020100000000000000906000500000002086002903000060080004050601,271694835953187426648523197867215349432976518519438762186742953795361284324859671,qqwing_2
4732,650100800008400000001002700030000570574001000006800000100300000000005000040200103,657193824328476915491582736839624571574931268216857349182349657963715482745268193,qqwing_2
4733,000700540000048002000000900000005800800970000010060070960000700000020005005019004,132796548759348162648152937497235816826971453513864279964583721381427695275619384,qqwing_2
4734,009008010000000300020000000090004060003000590102005080000803201040090000038020040,379258614815467329624139758597384162483612597162975483956843271241796835738521946,qqwing_2
4735,000008017000600000304001080002000730078006000000000208006003000003800050500004100,265948317817632945394751682652189734478326591931475268746513829123897456589264173,qqwing_2
4736,009008000047090801001040060300001708000080004650300000000000070010000000000000300,269718543547693821831542967394261758172985634658374192983126475715439286426857319,qqwing_2
4737,000600008000940710730000006018700035460005000350108000000000809000000071600500040,124673598586942713739851426918764235462395187357128964273416859845239671691587342,qqwing_2
4738,100740300070030000420509000000200054000800000509000002000480010900000000007000483,195748326876132549423569178761293854234857691589614732352486917948371265617925483,qqwing_2
4739,900000218000000500000100947083040070000000000270031005800300000500900701090002030,945673218712498563368125947683549172159267384274831695827316459536984721491752836,qqwing_2
4740,750000009001890307060030000500300000097020000300000001920000080100600700000005020,753214869241896357869537214514368972697421538382759641925173486138642795476985123,qqwing_2
4741,014000600003000000000807010000000081900004030060201070040000007076009000309000800,714523698283916745695847312437695281921784536568231479142368957876459123359172864,qqwing_2
4742,090048300230000007810073060600009030380000790020000400000900040000060000000007209,796148325234596817815273964647829531381654792529731486172985643953462178468317259,qqwing_2
4743,370001020004000006000200800010680500085000000006007000060800010500000080047015060,378561924124798356659234871413682597785149632296357148962873415531426789847915263,qqwing_2
4744,700800000060059700001407089008003005090040003300000617000000000000005408006700000,759831264864259731231467589628173945197546823345982617472398156913625478586714392,qqwing_2
4745,019000400070005806685090070020107005000000000040000080060071000000002760250040000,319768452472315896685294173926187345538429617741653289863971524194532768257846931,qqwing_2
4746,000300410080000003350001608000029504000006230902004000100060000000000000265000801,629387415481652793357941628836129574514876239972534186143268957798415362265793841,qqwing_2
4747,907002050000010000308009010000080093000003000000027508002050030035000167000001000,917342856246518379358679412721485693584963721693127548172856934835294167469731285,qqwing_2
4748,400070080050108003108640070000001037000005000001064200004006052200000801000000000,493572186756198423128643975642981537389725614571364298914836752237459861865217349,qqwing_2
4749,000820610000007000000300508600000100003580700402010050000070245000000000004205003,359824617861957432247361598675432189193586724482719356936178245528643971714295863,qqwing_2
4750,005000000000000080170800000300600008090310007014000006900700000001480090063059704,485961372236547189179823465327694518698315247514278936942736851751482693863159724,qqwing_2
4751,708901000060035107000000500030000000500000019079006300082000050600000008090007030,758941263964235187123768594231859476546372819879416325382694751617523948495187632,qqwing_2
4752,400008000800000006007000000201704500705900082609080400500000000000400605000062078,462358791893147256157629843281734569745916382639285417576893124928471635314562978,qqwing_2
4753,010930000000004108054070903020000000005349000703200000090000500431800002000001000,618932745379564128254178963926785431185349276743216859897623514431857692562491387,qqwing_2
4754,002800090000032004030060015100000000000004000040003060053080000000290300068005000,572841693691532784834769215125678439386924571749153862953487126417296358268315947,qqwing_2
4755,410200095080400300370500100000018000000900050030000080500000009000002000000090800,416283795985471326372569148659318274841927653237654981528736419193842567764195832,qqwing_2
4756,050010070090053200704009600200000000000000305010600000000000700001005006073020009,852416973196753248734289651289537164467198325315642897548961732921375486673824519,qqwing_2
4757,002006090000090008700000160026007984000002000004030000000020600900401070000009010,432186597615793248789254163326517984871942356594638721147825639953461872268379415,qqwing_2
4758,000000000000300841104290050000600094009132000801050020000521430000000000000000265,583416972926375841174298653235687194749132586861954327697521438452863719318749265,qqwing_2
4759,001000050500067200600041079300600000200000090047009002000030000000020500970000004,781293456594867213632541879359612748216478395847359162425736981168924537973185624,qqwing_2
4760,030000400120034080000209000041090000000018060080003000098070610000000790460000200,935187426126534987874269153341695872752418369689723541598372614213846795467951238,qqwing_2
4761,600008000013700506050000840000060300001405000000027000500000002260004008000070003,674958231813742596952613847785169324321485679496327185537891462269534718148276953,qqwing_2
4762,400058900806230000500000206030400070000020000600800000040006000002009004000000538,427658913896231457513974286231465879978123645654897321745386192382519764169742538,qqwing_2
4763,000008400400029080301600020073100000000000601090000030002000060000040800018700002,925318476467529183381674529873196254254837691196452738742981365639245817518763942,qqwing_2
4764,400820500000030900032700400001250008008010007020900030000000020100000054070400000,469821573817534962532769481341257698958316247726948135684175329193682754275493816,qqwing_2
4765,304000026006000740070000300140000070000000290792043600000038100080000060000002400,314795826526381749879426315148269573635817294792543681467938152283154967951672438,qqwing_2
4766,140008005000060000076030802003000000000000010510000370000700000000020000205004008,142978635358462197976531842623147589789653214514289376861795423437826951295314768,qqwing_2
4767,000050103000400000006700092004020060070000000300005000060030400907000000500190200,782956143139482657456713892894321765675849321321675984268537419917264538543198276,qqwing_2
4768,069000700000002000300074009003000000400006800090530020250000000700000006000040530,169853742547692381382174659873429165425716893691538427258361974734985216916247538,qqwing_2
4769,023060010670900508800000000968000002000000100000000060701600250000010000000098030,523867914674931528819254673968175342452386197137429865781643259395712486246598731,qqwing_2
4770,005008000000000104600000000080005013000604080072030600010000500004070000023106007,135248976298367154647519328486795213351624789972831645719483562564972831823156497,qqwing_2
4771,000704000617000000900000002100500200003006400000027160500090000004000000230010005,382754916617239548945861372169543287723186459458927163571692834894375621236418795,qqwing_2
4772,004070300000000000573000000005610009040300060036409710000760800000000005368500090,294876351681235974573194286725618439149327568836459712952761843417983625368542197,qqwing_2
4773,000000000010060000050000701000703010000249006290006370020900000370000002065300940,782195463913467528654832791546783219137249856298516374421978635379654182865321947,qqwing_2
4774,036500008000603070740980000050790830000000040000000006970000005000005304000300200,236547918895613472741982653452796831167238549389451726973824165628175394514369287,qqwing_2
4775,004010007600407030800900600402000009008009700000200010076000200300000070000000001,534618927629457138817923654452781369168539742793264815976145283341892576285376491,qqwing_2
4776,040003006009000800038059000807504000050030000060008000020080009000000704470905060,542873196719642853638159247897514632254736981163298475326487519985361724471925368,qqwing_2
4777,300400000000092037090000100050000000087003050000010000040180003509307080000029070,376451829415892637298736145954278316187963452623514798742185963569347281831629574,qqwing_2
4778,079430080000000090000200070000902000000100000080076004006003040700000203201840000,679431582823567491415298376164952837397184625582376914956723148748619253231845769,qqwing_2
4779,007003021002060039090000074000109000600002007000640000300027000840010000000008000,467953821182764539593281674238179465654832197971645283316527948849316752725498316,qqwing_2
4780,000005900200310000000008000060002004810900052000400009020506000009021008400000000,186275943295314876743698521967152384814963752532487619328546197659721438471839265,qqwing_2
4781,036209005405000206900000003070603000050970000000000000000000600300700402200041070,736289145485137296921465783874653921153972864692814537547328619318796452269541378,qqwing_2
