id,clues,solution,source
2200,020080000000100007079020000600900000200700309703000406000030000010000003006840010,325487691864195237179326548648953172251764389793218456587631924412579863936842715,qqwing
2201,900400306000008000001790084007860900800300001600001007003050419000184000000000000,928415376476238195351796284517862943842379561639541827283657419795184632164923758,qqwing
2202,000406300300270406000000080800000041000000670000601200070300000000150003003067150,718496325395278416624513987869732541132945678457681239571329864286154793943867152,qqwing
2203,500170000000004050004602900400001000096040200080000406008010090010900000000000600,529178364867394152134652987452761839796843215381529476648217593215936748973485621,qqwing
2204,750080029090002000600703040500030007000508004042060003230005000000000006400009000,754186329193452678628793145561234987379518264842967513236845791987321456415679832,qqwing
2205,001000000306250180850400072003000000080000260004800000000080710000007003010504800,241378956376259184859461372723615498985743261164892537432986715598127643617534829,qqwing
2206,860000000090000405002040900000700804500016070700009000000021009010900008000060200,864597123197632485352148967621753894589416372743289516436821759215974638978365241,qqwing
2207,360000000000000609018600700701430000045000000800000000670080030003009807000100090,362897451457321689918645723791438562245916378836752914679284135123569847584173296,qqwing
2208,960040002300070008140003009000200000000006040800000007000000980000700000400009031,967845312325971468148623579514287693273196845896354127751432986639718254482569731,qqwing
2209,003000400800000000507831000000005010000670000730900000400100008069000040008040761,613297485892456173547831926984325617251674839736918254475162398169783542328549761,qqwing
2210,200140000007000000000897000000004570016000209000208000601020040904680700570000006,298146357167352498345897162823964571416573289759218634681725943934681725572439816,qqwing
2211,002000046500004020006000700020000491950010300000200500000043000000060010600705003,192357846573684129846921735328576491957418362461239578289143657735862914614795283,qqwing
2212,001030005700900042003040901400005000070010006006074053010000070020060000000000000,941832765768951342253746981432685197875319426196274853614593278327468519589127634,qqwing
2213,800096300000005000056020097300600010000000685000000000030510702090800000070200000,827196354913745826456328197382657419741932685569481273638519742294873561175264938,qqwing
2214,000087593000490100000000060070000640690801000050000081000536000500170300000004000,214687593365492178987315462871253649692841735453769281728536914549178326136924857,qqwing
2215,000000500200000000050901064102400096040000705060000800487000000001005400000009001,916284537234567189758931264172458396843692715569713842487126953691375428325849671,qqwing
2216,670040023009003006340000900000400500008070009590026080020007040000050000800004000,671549823289713456345862917762498531418375269593126784126987345934251678857634192,qqwing
2217,002000040016900087900070120500010006090400010100750000840100000020006400000000000,372581649416923587958674123584319276297468315163752894849135762725896431631247958,qqwing
2218,200000009700030500008000210080300700100907002000006003070000005906100300520000900,264571839719238546358469217682315794135947682497826153871693425946152378523784961,qqwing
2219,406050007000000002700000043200040000130007005564000000005001000640032700300085104,426358917953714682718296543287549361139867425564123879895471236641932758372685194,qqwing
2220,700100000001004000600030059000000090500400300000000705907000008480003070050970403,725189634391654827648732159874365291519427386263891745937246518486513972152978463,qqwing
2221,000001940001000065000000000039002010007000006000004270070400029600013400040006001,765381942381249765294567138839672514427135896516894273173458629652913487948726351,qqwing
2222,207050800000089000000006530850000200000000007000063000009070008083000020100002076,267354891534189762918726534856917243391248657472563189629475318783691425145832976,qqwing
2223,009003000050000100000102005340000500500031480060008090001089000020000009084000002,419853627256497138873162945348926571592731486167548293631289754725314869984675312,qqwing
2224,000690200040002500500080093000000000076834905000756000008900000000000460000503708,837695241649312587521487693453129876176834925982756134768941352315278469294563718,qqwing
2225,007046500000003007049017000000008003000000000600000010005060870708509100006004090,327946581861253947549817236954178623173692458682435719495361872738529164216784395,qqwing
2226,090007080070090000405000000000702010210030000087050000000004003900500200003870509,391267485872495631465381792539742816214638957687159324758924163946513278123876549,qqwing
2227,000000032000009064000043000000020950007000003090070240600090500520007009800050000,984765132735219864162843795418326957257984613396571248673498521521637489849152376,qqwing
2228,041030600058600009002008034000015903000000000009000010064020000205003000000001020,741539682358642179692178534826715943513294867479386215164927358285463791937851426,qqwing
2229,400506013900000700010900000070000130094000002600700000000270000240100690001005000,427586913956312748813947265578429136194863572632751489369274851245138697781695324,qqwing
2230,400903000709000010035060000064300500000000000900107400600014700087006000000000050,416923875729458613835761924164392587278645391953187462692514738587236149341879256,qqwing
2231,300080602000004031460100008803410007001053006020000000086007000040000000007060000,319785642578624931462139578853416297791253486624978315286347159145892763937561824,qqwing
2232,000000580000090000000701000080200160000060902000007000006009201500000600031800070,197342586328695714654781329489253167713468952265917843846579231572134698931826475,qqwing
2233,010000000006042109004001030000000080030700600602000300709060000100080000860073400,518937264376842159294651738457316982931728645682594317749165823123489576865273491,qqwing
2234,400000200000800090000953000050000000900504006020070300000007000000200409793000008,489761253365842197271953864157386942938524716624179385842697531516238479793415628,qqwing
2235,004709062000300700000000001048200000600004020017006090000600403000000000000470008,154789362892361745376542981948257136635914827217836594721698453483125679569473218,qqwing
2236,090070050410000709000000400905010004830000100000000003100008000079042500080000037,698274351413586729527391486965813274832467195741925863156738942379642518284159637,qqwing
2237,000007040000100600043500029502004070034060002090030010000000500000900000260000090,956327841728149635143586729512894376834761952697235418379612584481953267265478193,qqwing
