id,clues,solution,source
500,000070800200004007058000600800010000100700000005000203030005004000000302002600780,394176825216854937758329641829513476163742598475968213937285164681497352542631789,qqwing
501,090010005007206000003009124300000270000301009009070001000100506000605090000020000,492813765517246983683759124351964278726381459849572631238197546174635892965428317,qqwing
502,000000000000000036050300200200080061000600000000203590680940010030010908005800000,346728159728159436159364287293485761574691823861273594687942315432516978915837642,qqwing
503,960000200004600051507000004000000000000436000140072060000364000000001090002005007,961543278324687951587219634296158743875436129143972865719364582458721396632895417,qqwing
504,090000701050080320430050080000200000008340070004070010000025049200704000005000000,896432751751986324432157986573261498618349572924578613387625149269714835145893267,qqwing
505,400023000050004200002800105000000530000007002000300008001008000070031000045700900,416523879859174263732896145187249536593687412624315798961458327278931654345762981,qqwing
506,001020006000053000700100900008000700310006890020095003000709000070000310000080000,531927486689453271742168935968314752315276894427895163154739628876542319293681547,qqwing
507,000300607300000000050060004000040200019002406000509010040020305000914002000000000,124395687396478521758261934573146298819732456462589713941827365635914872287653149,qqwing
508,890000700000300100025009080000000800201503000000402000004820050009001007000000000,893214765476358192125769483357196824241583976968472531614827359589631247732945618,qqwing
509,001400720029005003080000009070000000010750000003010000000003400000900208800140070,351498726429675183687321549574839612218756394963214857792583461145967238836142975,qqwing
510,800020075007000090200009000040100830000090000350002000900003148003000000082000950,894621375567438291231579486749156832128397564356842719975263148413985627682714953,qqwing
511,601800020300109080040070030000000000080000096009200040070400068800030402060000073,651843729327159684948672135416398257782514396539267841173425968895736412264981573,qqwing
512,702080013010002008860000700020709060000040080007003001200300000000001406000000000,752984613314672598869135724428719365135246987697853241241367859983521476576498132,qqwing
513,010000000000405680000080209000020907500006008490000000740002510000000004006107000,814269375279435681365781249681324957537916428492578163743892516128653794956147832,qqwing
514,000000027709800000030000000090006704001000938007000000400310806980700010002000003,854691327729853641136247589398126754261475938547938162475312896983764215612589473,qqwing
515,000000317007000900000010062050000090002030801000008000001007500093080006000962080,624859317137624958589713462358271694942536871716498235861347529293185746475962183,qqwing
516,009050000130892000000006008000201000010900580000000460800000304000500000063009000,689154273137892645425376918548261739716943582392785461851627394974538126263419857,qqwing
517,010005000000070904500003170900702010300000000005009308000090000000040005003050820,417925683632871954598463172984732516361584297275619348856297431129348765743156829,qqwing
