id,clues,solution,source
1900,100500002900100000002000300000008400801290000060401000050903000000050000000000640,134586972975132864682749351527368419841295736369471528456923187718654293293817645,qqwing
1901,200100700074052000316000000008000600007300000000010430000001000050600003621704000,285163794974852316316479852138245679497386521562917438843591267759628143621734985,qqwing
1902,004708000609040800010690000805403000900100000030070005000000010500000900000907063,254738691679541832318692754825463179947125386136879245793256418561384927482917563,qqwing
1903,003050067070060002001300890010008600002500010009000708000000000500107000090020000,243859167978461532651372894315748629782596413469213758136984275524137986897625341,qqwing
1904,030000000400080300000900025000500800340000006000620009810400000200090008600005000,932157684457286391168934725726549813349718256581623479815462937274391568693875142,qqwing
1905,706032000509060000023000900004000520000000000000017300060021000000059100100300405,716932854549168237823745916974683521231594678658217349465821793387459162192376485,qqwing
1906,710050004005000700020000000053000216000100008006000507000043002002007130000006000,719358624365924781824671953453789216297165348186432597971543862642897135538216479,qqwing
1907,520000009100750000900000060059000480040200700800000002068004070000060020000007008,527436819186759243934182567259371486643298751871645392368924175715863924492517638,qqwing
1908,090006030006005409200400008003000010801050300000900004100309200300000600000600000,498126735716835429235497168943768512871254396652913874164389257389572641527641983,qqwing
1909,030000089020090001000000000300700090000950402700000100000008000501020000007140905,134265789825497361976831524352714698618953472749682153493578216561329847287146935,qqwing
1910,000031600538046000000000002693000800002000006800000000000005000060190043200400010,927831654538246197416957382693574821152389476874612539341725968765198243289463715,qqwing
1911,031800500040000200050030890000780013000009000890005007000073000000510080500000000,631892574948657231752431896425786913176329458893145627284973165369514782517268349,qqwing
1912,800000400007000008030001007000010000008200060060407030470000300200300100610050700,826795413157643928934821657392516874748239561561487239479162385285374196613958742,qqwing
1913,000000000008097040900300065417000000030000000000000009653080100000009507000001400,346152978528697341971348265417926853239875614865413729653784192184269537792531486,qqwing
1914,001008070060790002800500000080020000009080160300005900000600000600802300090030700,931248675465793812872516439186927543529384167347165928713659284654872391298431756,qqwing
1915,080000000500090000400000710070050300103007085006001970005030400000060000090010508,381476259527193864469285713972658341143927685856341972715839426238564197694712538,qqwing
1916,960400000250003090010500308090000580000190002001008040002000000000000100000630000,963482715258713496714569328397246581485197632621358947142975863536824179879631254,qqwing
1917,600030000000400000300691520200000805910002000053160000030020000500000980100500060,695237148721485693384691527246379815917852436853164279438926751562713984179548362,qqwing
1918,006000104100307200000000007210700940700590060060000071040000000030006000000920000,376285194195347286428619537213768945784591362569432871641853729932176458857924613,qqwing
1919,809001002040000008002600050000040010000005800408000000060000004000009205700010600,859431762641752938372698451527846319936125847418973526263587194184369275795214683,qqwing
1920,000200000080000004000001678000502800000007060000090415007400009002019000046800700,761284953385976124429351678614532897598147362273698415157463289832719546946825731,qqwing
1921,200960005003000009690043007930100000000005031500007600000070000002000170000000902,271968345453721869698543217937186524826495731514237698189672453342859176765314982,qqwing
1922,600002000090015000083000010000680000100200003900001040000009600000000008402300190,641732589297815364583946712724683951156294873938571246815429637369157428472368195,qqwing
1923,000018070090000000000032000000094085030070900000500100920800340710000050058000000,562918473397645812184732596671394285835271964249586137926857341713429658458163729,qqwing
1924,003006804200000500500908100060100003030009008001300250400500000000000000028000000,193256874286471539574938162862145793735629418941387256419562387357894621628713945,qqwing
1925,006350000000900000804007000100000605000870040000000001000003014070540008900600000,726354189513986427894127356182439675659871243437265891268793514371542968945618732,qqwing
1926,709050000000400900040360000120005409000900012005001000000000000050600000496570300,739158246681427953542369178123785469874936512965241837317894625258613794496572381,qqwing
1927,000007100004008090006201780400000900100006050000015070000600000500070064002050000,258397146714568392396241785465783921187926453923415678849632517531879264672154839,qqwing
1928,003000015108000000000060380092000600040000003000009040050000002900300050000810004,463798215178253469529461387892534671645187923317629548751946832984372156236815794,qqwing
1929,200000070064900813080000690006080000010040030040000980390001000070000000028090060,239816475564972813187354692956783124812649537743125986395261748671438259428597361,qqwing
1930,000000000000009570080010090058007000790200010020008004200600041046000280000000065,962574138431829576587316492158437629794265813623198754275683941346951287819742365,qqwing
1931,500000400060000000009002007070400005000000800142000000008970002400008190000000500,521786439764593281389142657876431925935267814142859763618975342457328196293614578,qqwing
1932,400002090200309406000600000100050080000006000094000060002003910605008023000205000,463512897217389456589647231126754389358926174794831562872463915645198723931275648,qqwing
1933,010006030000452190000000604000001400030720000104060500000007000067900020000030000,415896237673452198298173654729581463536724819184369572342617985867945321951238746,qqwing
1934,401500800820710904300080002700100320000000009000090700040000013003005200000000080,471529836826713954359684172794156328218347569635892741542978613183465297967231485,qqwing
1935,702010080098000000000000600000003000000000803570100020009000007260500000031008900,742619385698435712315872694986243571124957863573186429859361247267594138431728956,qqwing
1936,000000000060831000200060004500080120003000000000716305006100000008673200000020040,385492761764831952291567834579384126613259487842716395926148573458673219137925648,qqwing
1937,860020050009006000400003800000090000005608040908045000004002900610004000000150000,861429357359876124472513896746291583125638749938745612584362971617984235293157468,qqwing
1938,053480060000300410004795080039860040006900700000000000015000600007009000040000000,253481967798326415164795382539867241826914753471532896915243678387659124642178539,qqwing
1939,009024800000070000402805307003002000000000902000030040806900070200500090300000508,739624851685371429412895367973462185164758932528139746856913274241587693397246518,qqwing
1940,000090040000000000461000200510080090000000850002001007007000600084002170250000000,325198746798264513461375289513786492679423851842951367137549628984632175256817934,qqwing
1941,005700000093150000000306089001508760000000008680000002700000215009001006000000000,465789321893152647172346589321598764954627138687413952738964215549231876216875493,qqwing
1942,000000002000630000000800050095004620403070500862050004058093040000700000000040090,389415762524637918176829453795384621413276589862951374658193247941762835237548196,qqwing
1943,900030060000200450020900073507090002003004006000000000350000000600000090040017000,984735261736281459125946873567893142293174586418652937352469718671528394849317625,qqwing
1944,005200008008046200040080000600004080900002003057000006402059000096000000000000070,165297348378146295249385617623574189914862753857931426432759861796418532581623974,qqwing
1945,000060001000000740700000306000100200301008090806420000000040007080000020260700409,534267981618953742792814356945136278321578694876429135159342867487691523263785419,qqwing
1946,000059060086000000500120000060000054002010780010094000049000002000200070000000400,174859263286437591593126847967382154432615789815794326349578612651243978728961435,qqwing
1947,000004007000900000000106000400500030360000090900000010600307045005800073008050009,196284357823975461574136982481592736362718594957643218619327845245869173738451629,qqwing
1948,710600000000000450690500800001070002800064701000000000960010070087020090000000000,715648329328197456694532817431975682859264731276381945962813574587426193143759268,qqwing
1949,000008040000540271000000003580030020100700000300020510001003080000084009070000000,729318645638549271415267893586431927142795368397826514951673482263184759874952136,qqwing
1950,007000600040080000509000030030000001900000000068007400800053147000060500001000308,317942685642385719589716234734628951925134876168597423896253147473861592251479368,qqwing
1951,007620000500007030140000000000000902001204000004075061490000070006000093005000600,387629154562417839149538726758361942631294587924875361493186275816752493275943618,qqwing
1952,000000006002108004010400700000000570094060002500002040700080050001000000900014000,479325816652178934318496725263841579194567382587932641746289153821653497935714268,qqwing
1953,240060010075040090009001300900000005504006000730100000410000020000000036000700000,243569817175348692689271354961437285524896173738125469417653928852914736396782541,qqwing
1954,700460025860002000000080001000040000040005080105030070000007612001000057000020300,713469825869512743524783961972841536346275189185936274498357612231698457657124398,qqwing
1955,070003001060010000030062000000006900010008000000090007600804709003020680007000013,275983461468517392139462875752146938914378526386295147621834759593721684847659213,qqwing
1956,308004050000000020000090800260000000950000076000300500400009002009085703000060000,318274659796518324542693817261957438953841276874326591485739162629185743137462985,qqwing
1957,005000730098040000340000009000000000030095006400032005900300000624000800500400200,265918734798643152341257689159764328832195476476832915987326541624571893513489267,qqwing
1958,300000004000100080005000961510006000069008030008000000403000810000030006006700400,321689754697145382845273961514396278769428135238517649453962817172834596986751423,qqwing
1959,080010000030500600001008000600002090200089061008100204503400000000000006000005900,486913725932574618751628349615742893247389561398156274563497182879231456124865937,qqwing
1960,039800020700300800800700605201008000006500000000027900100035000005000000900200070,539816427764352891812749635291468753476593182358127964187635249625974318943281576,qqwing
1961,020000005007200000000000080008402300200300500090001007030000702500093004040800009,421938675387256941965147283158472396274369518693581427839614752512793864746825139,qqwing
1962,001090000620000500503280040000000900100650800004000006045100200800000405000060001,481795632627341598593286147768412953139657824254839716345178269816923475972564381,qqwing
1963,400100000097034000130260400000620094020000100060000052000700060600013500000090001,456179238297834615138265479715628394924357186863941752541782963689413527372596841,qqwing
1964,000640008610009005700000200160020500005700000070105964000000400500800000000090000,259643718618279345734581296163924587495768123872135964981356472547812639326497851,qqwing
1965,008023004900804072000000001100230000000000000300700090005902017070010409000400080,758123964913864572264579831189235746547691328326748195435982617872316459691457283,qqwing
1966,000000000090800060000931700035000090720050016600070000500600020000192300000000000,158764932397825164264931758835416297729358416641279583513647829486192375972583641,qqwing
