id,clues,solution,source
4900,007060000000000920026950000003008007000000260000020008500097000068005300009000400,197362845345781926826954713253648197981573264674129538532497681468215379719836452,qqwing_2
4901,720051900000006000000000850040800260090000000065709400002000000970600002010000000,728451936459386127136972854347815269891264375265739481582197643973648512614523798,qqwing_2
4902,013000000400800015205400800008650000090032600002000900000900000000060082100000060,813597426469823715275416893748659231591732648632148957326981574957364182184275369,qqwing_2
4903,004300000150000070700000200000070013087006040000002005810020000006043000005010008,264357189159268374738491256692574813587136942341982765813625497976843521425719638,qqwing_2
4904,500009003000000820900810000030907006020008000000530000000300208000000070700000695,587249163314756829962813754835927416129468537476531982691375248258694371743182695,qqwing_2
4905,002500000700210900000096000073000002500100300620000045000050000040630009000409100,192587436736214958458396721973845612584162397621973845319758264247631589865429173,qqwing_2
4906,004860000000005900027030005000000089000058300000700400000207056500080003200000090,954862137631475928827931645712346589496158372385729461143297856579684213268513794,qqwing_2
4907,800009070100000000000046109065800040090000008008500900004000000000070400000030561,846219375139785624527346189265891743391467258478523916914652837653178492782934561,qqwing_2
4908,004000009000501080000900507041050060830004701500000340000000000009030006700018000,154872639973561284682943517241357968836294751597186342368429175419735826725618493,qqwing_2
4909,308010000060000000059400003000130064003500009500000000004002900020690001080000050,378916245461325897259478613892137564613584729547269138134852976725693481986741352,qqwing_2
4910,070002000200647010004510900580000004709450800010900006000260000000070040000009000,175392468298647513634518927583726194769451832412983756957264381321875649846139275,qqwing_2
4911,502008910000400000040051000000700500008010790700092000009004000001580000200030005,562378914813469257947251836196743582428615793735892641659124378371586429284937165,qqwing_2
4912,000502840080000000000000031420708905003901004008020300900000100000000027030000400,361572849589143762247896531426738915753961284198425376972684153814359627635217498,qqwing_2
4913,000040000017008630005006040000000000038050009090600005001900050960000000003007400,629341587417598632385276941576819324238754169194632875741963258962485713853127496,qqwing_2
4914,370608509050000038000000000000400006000905400500063000029050700000709340000020060,372648519654197238981532674293471856716985423548263197429356781865719342137824965,qqwing_2
