id,clues,solution,source
1200,000009100500800093000000507840090000050030400630008700900000000401006050000007000,724359168516874293398261547842795631157632489639418725965123874471986352283547916,qqwing
1201,900017005030409000040050006508030090410000083009008007000000001000000570100060009,982617435635429718741853926578236194416975283329148657297584361864391572153762849,qqwing
1202,000005080080000973012000000030400090020000301000000047000017500009020800100903000,493765182586142973712398465637451298924876351851239647248617539379524816165983724,qqwing
1203,000000102000625900308000060000004001000082000000030680802000590009340010003000000,695873142471625938328491765587964321936182457214537689842716593759348216163259874,qqwing
1204,640050008517000000008009000030000000060020035000000800170500006000004051000300470,649753128517248693328169547832915764461827935795436812174592386983674251256381479,qqwing
1205,600009305000061400004020060701002000450000000902000650000750000010030009200004000,628479315395861472174325968761592834453687291982143657849756123516238749237914586,qqwing
1206,310200060254730000070015000000394001000002900000000600709000020600000100000000074,318249765254736819976815432567394281183652947492178653749581326635427198821963574,qqwing
1207,000000200904050067006000049009780050403009020070340000800000000007600092000800435,751496283984253167326178549269781354413569728578342916835924671147635892692817435,qqwing
1208,000000910000005400604108005802007040006000000010400000048700500700060009205000700,357246918189375426624198375892657143476931852513482697948723561731564289265819734,qqwing
1209,630200400000904016000060000000000097200030004000007080000300700060100000340028001,639251478582974316714863529153482697278639154496517283821396745967145832345728961,qqwing
1210,074150000039600020020000601097045000003000000400930000060500034000000000042090007,674152983139684725528379641897245316253761498416938572961527834785413269342896157,qqwing
1211,801004530200000000536000200600000000300210060000006041750060480008000007402000600,871924536249653178536871294617498325384215769925736841753169482168342957492587613,qqwing
1212,004000300007203900002046700075000020000060000000007004409000030500074069000050001,694785312857213946312946758175498623943162875268537194489621537531874269726359481,qqwing
1213,000437200009060500000100000097000420000001000403000009035000070070002600204600300,568437291719268534342195867197583426826941753453726189635814972971352648284679315,qqwing
1214,109000000000530100070002004020080009030005000508093040400000005700001000000204300,189746253246539187375812694624187539937425861518693742462378915753961428891254376,qqwing
1215,001000000304050690020009000000004000009061500060500003040200000100806002690043050,951678234384152697726439185513984726279361548468527913847215369135896472692743851,qqwing
1216,710200000090001004006098000008000300403007600060030079100020000000379000007040000,714253968892761534536498127978612345453987612261534879149826753625379481387145296,qqwing
1217,000500070040000000050201408090400067286000000000000805000000590008096704019000006,631548279842973651957261438395482167286157943174639825763814592528396714419725386,qqwing
1218,008090701090000020160007000000060105500908040010502007050080000000001000084000609,248395761397146528165827493829764135573918246416532987651489372932671854784253619,qqwing
1219,001000040008107200300408006000020000090000071007000930903000400010002000060000003,571296348648137295329458716136729854892543671457861932983615427714382569265974183,qqwing
1220,731000000008003000500200070307405001000100700000090002250804000400030950000000000,731948526628573149594261873387425691942186735165397482259814367416732958873659214,qqwing
1221,002080000001000509070000006756000100300000007018000023007000002500008000080930000,942685371631427589875193246756342198329816457418759623197564832563278914284931765,qqwing
1222,503100006640000000071300000200000600000200001005080403006050000100406700004031000,593148276642975318871362549238514697467293851915687423326759184189426735754831962,qqwing
1223,000740200030000900100000050070490001060500070000010000000900003007000420000030006,659741238732856914148329657275493861461582379983617542526974183397168425814235796,qqwing
1224,400002700005000040296000300010000603000020005000900000000004006042070100003206000,481352769735691842296748351917485623364127985528963417159834276642579138873216594,qqwing
1225,000000508000040600800130400000250000430010002000000804000300000002000036076000005,143627598729548613865139427698254371437816952251793864514362789982475136376981245,qqwing
1226,060083720010720000800960000708000000090030000023800100000579800000000003186000000,469183725315724698872965431748251369691437582523896174234579816957618243186342957,qqwing
1227,080000900906200001541060030000300000600042100002810004000100800000054002000000090,287431956936285741541967238814376529679542183352819674425193867798654312163728495,qqwing
1228,002600050700030080608004021020000000000051600804060007000700108000308000000020004,412687953795132486638594721126473895973851642854269317269745138547318269381926574,qqwing
1229,000000080000031200400000009001680403300000005900050820008023100053060900004010000,615294387879531264432876519521689473387142695946357821798423156153768942264915738,qqwing
1230,016403000000710503008002000060000050000000000420001080030000600000876034000304200,516493827249718563378562149963287451781645392425931786834129675152876934697354218,qqwing
1231,009040020000803000600002805020014938900080000400000600000030201500000000000000460,189745326257863194643192875725614938961387542438259617874936251596421783312578469,qqwing
1232,080002700000048000703000002200903508000000070006000300097000003304020000008004060,985632714612748935743591682271963548839415276456287391197856423364129857528374169,qqwing
1233,730002000026000038590870000010089002080007309000000010000000987000000120000400000,738162495126945738594873261413689572682517349957234816241356987365798124879421653,qqwing
1234,002010000000007002001300000090600070543009000070002004000053100000406000604000007,982514763435967812761328459298645371543179628176832594829753146317496285654281937,qqwing
1235,000000091000030000000061003047100000950000010010040006590000070006007309000302500,834275691169834725275961843647159238958623417312748956593486172426517389781392564,qqwing
1236,270096810093000000000000000030010004080040720000802030000008006000000040040003978,274596813193287465856134297932715684685349721417862539329478156768951342541623978,qqwing
1237,080300640603020001049000050000000000200030000800600100000010002000063400000584030,582391647673425891149876253496152378215738964837649125364917582758263419921584736,qqwing
1238,204801005001004000007200600160040000000700508000108060000600270300000000000020004,294861735651374829837259641168542397942736518573198462419685273325417986786923154,qqwing
