id,clues,solution,source
2600,800020000002100000003078090000602000010080000200304100300800060901007002004090000,845926713792135648163478295438612957516789324279354186327841569981567432654293871,qqwing_2
2601,058000000000800200000002000010520800046700000000600540060090005021006900000080070,258341769639875214174962358917524836546738192382619547863197425721456983495283671,qqwing_2
2602,100000000000008040002043005000030400000600700080000060500214670000050100040060080,134596827957128346862743915276931458415682739389475261598214673623857194741369582,qqwing_2
2603,250806140000000000000410060040060810600000200000000000860500000091002705000080029,253896147416723958789415362945267813637158294128934576862579431391642785574381629,qqwing_2
2604,007209004000030006090000070906003208000008030002906000008002000300080162000000400,687259314145837926293461875916573248574128639832946751468312597359784162721695483,qqwing_2
2605,002000000000006430600351007000500000506080274000402050007000105400830062000000340,132748596785296431649351827824567913516983274973412658397624185451839762268175349,qqwing_2
2606,000010000103090007078050900650037180800000003040001050906000300010000000405070008,594716832163892547278453916659237184821945763347681259986524371712368495435179628,qqwing_2
2607,100004670000000340000070002050390000000000200610705000000001000000940050760050009,129534678587629341346178592854392167973416285612785934495861723231947856768253419,qqwing_2
2608,400000000009056000000017809130900000007000000600000001004000310703005080590600407,451829673879356142326417859135974268987162534642583791264798315713245986598631427,qqwing_2
2609,600000900000300000030607000000000000009804017004076598013000070900708006800000001,647581923198342765235697184781953642569824317324176598413265879952718436876439251,qqwing_2
2610,205010009307000040640700001000020000730000006904600500500000130000002700000065000,285416379317259648649738251856923417731584926924671583562897134198342765473165892,qqwing_2
2611,000073400040900080000004050509000730480000065020000800000300200003720090000809000,958173426146952387732684159569418732481237965327596841695341278813725694274869513,qqwing_2
2612,000943070010700000700026009231009005005000204060000000020000600100000000043005000,652943178319758426784126359231479865975861234468532917527394681196287543843615792,qqwing_2
2613,140000000020100005500049000800500910000000040900604530000050000060000290400010800,147865329629173485583249167834527916256391748971684532318952674765438291492716853,qqwing_2
2614,020860000408003260060000007000038000002709800000000000007900000650000702009020035,725861943498573261163492587574638129312749856986215374237956418651384792849127635,qqwing_2
2615,807235000000400000020000500008000000040070002500013470070040006000000000405308200,817235694356491728924687531738924165149576382562813479273149856681752943495368217,qqwing_2
2616,002000050800060001000040002650007300100405060700026000005010800000000074000800000,412398657897562431563741982654187329129435768738926145375214896981653274246879513,qqwing_2
