id,clues,solution,source
3400,790080420080000600200060008003000702407000950000000060009500080000009000050003000,796381425581294637234765198813956742467128953925437861679512384342879516158643279,qqwing_2
3401,047600000013004008508017004000400000800072603000506081600800000005030000000000010,947628135213954768568317924126483597859172643734596281671849352495231876382765419,qqwing_2
3402,008020700630000100000690080000800204000003000020017000000170300000004097400000810,948321756635748129172695483761859234584263971329417568896172345213584697457936812,qqwing_2
3403,009563004006400007040000020025010060190700005000000000900200006060907000007030002,279563814316482597548179623725814369193726485684395271931248756462957138857631942,qqwing_2
3404,300051200020030080510400000000000005000045060000860007800020600007600300030078000,368751249724936581519482736683297415972145863145863927851329674297614358436578192,qqwing_2
3405,100000002300000050200800300070020041830016005000570803500700008020000000000000670,167935482398247156254861397675328941839416725412579863546793218721684539983152674,qqwing_2
3406,030200045000085000000900020060000200008000060500030098754000000086000072020600030,837261945249785316615943827463897251198524763572136498754312689386459172921678534,qqwing_2
3407,400900000006805000000060000000358001000004000100000408597400800080030040010700906,451973682276845319938261574749358261863124795125697438597416823682539147314782956,qqwing_2
3408,000400070000090008000003052082060000070004860003050090007005000209000780000700409,526418973731592648894673152482169537975234861613857294147985326269341785358726419,qqwing_2
3409,400000010090600005050002000003475000600300000710000000072500003009710000100006500,486957312291638745357142896923475681648321957715869234872594163569713428134286579,qqwing_2
3410,000000079060307000920610005001700000490020006000500092000000907016000320000000001,138452679564397218927618435281769543495123786673584192352841967816975324749236851,qqwing_2
3411,000000800050701000400036000000508070000000000010070483360007010000000300004850602,731945826256781934498236751643518279827394165915672483369427518582169347174853692,qqwing_2
3412,060804070000010000019050208820000001600000800050007600700000000005001029000000706,263894175578216394419753268827365941631942857954187632796428513385671429142539786,qqwing_2
3413,000000070000007020500000000300000501900106030604003700006090012009400000032060090,291345876843617925567829143328974561975186234614253789456798312189432657732561498,qqwing_2
3414,500000090001002000380000007400000100000830000027000059209000500130059470000000018,574386291691472835382591647453927186916835724827164359249718563138659472765243918,qqwing_2
3415,000000080000087500000009201503000008970040023000070000000020030010030742000005000,259614387136287594784359261563192478978546123421873956897421635615938742342765819,qqwing_2
3416,000000004080900050050604009200100040006705100070000000000200001800070520000519060,962357814384921657157684239298163745436795182571842396645238971819476523723519468,qqwing_2
3417,800900010000060200000000980010074025000006400000000700620890500108040000500020070,874952316391468257265137984916374825782516439453289761627891543138745692549623178,qqwing_2
3418,680000000000001005300900000094002000503610200020580300000820030250000064000090000,685247193942361785317958426894732651573619248126584379461825937259173864738496512,qqwing_2
3419,007000800201000000000308074000800102002045007090200500000002090300700000050000000,437529816281467359965318274574893162812645937693271548748132695329756481156984723,qqwing_2
3420,000005000040130052000400080000000006000601823700304001002500000050800070300020000,238765419947138652561492387813259746495671823726384591172546938659813274384927165,qqwing_2
3421,600000700720039060000200100130602009000400000200003000060904070504000000010700036,653841792721539864489267153137682549896475321245193687368914275574326918912758436,qqwing_2
3422,700093200090500000000000000800700004009020003270850090000310040010002007008000001,784193265692547318135268479861739524549621783273854196957316842316482957428975631,qqwing_2
3423,000000090000700010084030600090040800003090000040001070700109004600050000005006001,367218495952764318184935627291647853873592146546381279738129564619453782425876931,qqwing_2
3424,608010079020040300000000008000002030900000200000090846491600000300000602080030010,638215479127948365549376128864752931913864257752193846491627583375481692286539714,qqwing_2
3425,001060007005300190400090600070000004000000500600400030803640901000000003090500460,921865347765324198438791625579136284384279516612458739853642971246917853197583462,qqwing_2
3426,070195000050000000004006000010000000625004300090207000000050230000621409000040705,276195843359482167184376592713568924625914378498237651841759236537621489962843715,qqwing_2
3427,000008400210900080080040095000050000147000000005400008020700000598030004000094006,659378412214965387783142695832659741147823569965417238426781953598236174371594826,qqwing_2
3428,020856700000020000300000000100004000070060000000008420008000010090605004602700900,429856731816327549357419862185294376274563198963178425538942617791635284642781953,qqwing_2
3429,007000600000080001010306000708000019300009700001002050003060000020017060070250000,287591634639784521415326897748635219352149786961872453593468172824917365176253948,qqwing_2
3430,100005078050040900067000010008000000400000050000281000090610007005009000006020090,143965278852147963967832415628754139471396852539281746294613587385479621716528394,qqwing_2
3431,000008130100400009050910002000005070005002018042000000000070400080294050000000007,479528136123467589856913742918635274635742918742189365591876423387294651264351897,qqwing_2
3432,530000000080001600401000893300007564800049000000560000000070900000000000000890407,536928741987431625421756893319287564865149372274563189142675938798314256653892417,qqwing_2
3433,000341000700000010200500000010003000504700000000002070000000605080030040003610780,956341827738926514241578396817463259524789163369152478172894635685237941493615782,qqwing_2
3434,013000080007908040000000900720000804000000000060800010600200490000010000809407002,913564287257938641486721953725196834198345726364872519671283495542619378839457162,qqwing_2
3435,107400300230070059005000400040925700000040010000310905000000000000030106000000294,167459328234871659985263471841925763593746812672318945418692537729534186356187294,qqwing_2
3436,090010406200800010000705009008152000400000000070009000002640000504000000980000000,897213456256894713341765829638152947429376581175489632712648395564931278983527164,qqwing_2
3437,000017000000006300020030000010003000056001080280050703001000028470082605000000007,643517892798246351125938476917823564356471289284659713531764928479182635862395147,qqwing_2
3438,000078400068000000740000500890015700000740000100090000035000080000004605000906007,213578469568439172749261538892615743356742891174893256635127984927384615481956327,qqwing_2
3439,480020050005009007903840100000030000000000080000102009200400000051083002000010000,486721953125369847973845126719538264532694781864172539297456318651983472348217695,qqwing_2
3440,640307900050610000800905040000003000070500000000000400703009801089100603005000000,642387915957614382831925746214893567378546129596271438723469851489152673165738294,qqwing_2
3441,010700000070810050005004100000062010400000908100009400950000000748900000000000000,813795642274816359695234187589462713436157928127389465952643871748921536361578294,qqwing_2
3442,650000001708900000009802000000000005071000800590000010400000056007605000000720400,652437981718956342349812567834291675271564839596378214423189756987645123165723498,qqwing_2
3443,008007000000001002400905700304009007015000000020013450007004201231000500000000000,198247635573681942462935718384529167915476823726813459657394281231768594849152376,qqwing_2
3444,620000009000000000350000720000080300706000000402003650000064803904300000060029470,627845139149237586358691724591786342736452918482913657275164893914378265863529471,qqwing_2
3445,054080002260030008800000400600740895720050030000003000000000000500020009080460007,354687912269134578871295463613742895728956134495813726936578241547321689182469357,qqwing_2
3446,041000090070400005090205030000007406003010000000000009027069500000002067000030000,541683792372491685698275134985327416763914258214856379827169543139542867456738921,qqwing_2
3447,908060035004980000100000008000001400000070006800000050360500000050410000000790000,978164235534982671126357948695231487243875196817649352369528714752413869481796523,qqwing_2
