id,clues,solution,source
4800,000000030900560200057390000010004000006020000034070006000009502000000000529000104,682417935943568271157392648715684329896123457234975816371849562468251793529736184,qqwing_2
4801,000050709000000008210700560020001000870002000400800000140009200050100400009000050,634258719597614328218793564925341876873962145461875932146539287752186493389427651,qqwing_2
4802,705608400902000700000500060200000300007802000004030009000400008000307000000080050,715628493962143785843579162286954371397812546154736829671495238528367914439281657,qqwing_2
4803,000648200003900008000000040010000800000095013809160000400300000001000052000054000,197648235543921678286573149715432896624895713839167524452316987361789452978254361,qqwing_2
4804,008000030017023000030050000251000000000070600040000008020000300080030006000081504,468197235517423869932856147251968473893574612746312958625749381184235796379681524,qqwing_2
4805,000104000203007050000000700630000000107030006002000400000070804580000010001020060,768154932243897651915263748634785129197432586852619473326571894589346217471928365,qqwing_2
4806,000000000008905000000204051100000070090507000800000009500040610406100008907800040,751386924248915367369274851123498576694537182875621439582749613436152798917863245,qqwing_2
4807,700360800031002050005010020000031200000000004000700005040500301006000000013000647,724365819831492756695817423459631278387259164162784935248576391976143582513928647,qqwing_2
4808,004008007000002004090500000021050080900000412408000009000070900010200008035009000,264398157583712694197546823321954786956837412478621539842173965719265348635489271,qqwing_2
4809,001658002000000960000290000040000608000024000000000500902180040064000050080007090,391658472528471963476293185249715638635824719817369524952186347764932851183547296,qqwing_2
4810,930500082071000094050000370000073000000900008000010400800205930000000000000109040,934567182671328594258491376485673219312954768796812453867245931149736825523189647,qqwing_2
4811,108000000000708601067103020000000000005040030300200008400300002080004700003620000,198462375234758691567193824821536947975841236346279518459387162682914753713625489,qqwing_2
4812,000490006402000000006005410100629350000000009000500140000901700000070000600300500,351497826482163975976285413148629357235714689769538142823951764594876231617342598,qqwing_2
4813,078100003020058900000300080530260001002000050007035600780010000063080000050000000,478129563326758914195346782539267841642891357817435629784513296263984175951672438,qqwing_2
4814,000000500000360000001000438150049000300520009906800200000090003080405060003000005,437981526825364791691752438152649387348527619976813254514296873789435162263178945,qqwing_2
4815,509600003402500000010004002100050300000006000060037540000020000000000079906400000,579682413482513967613794852147258396395146728268937541751829634824365179936471285,qqwing_2
4816,000500016000087000080100004800009070000000350001760000070600000000000409109000030,927534816614987523583126794845319672796842351231765948472693185358271469169458237,qqwing_2
4817,003960100065000780001000000090080004030000960470309010000140000000650003000000000,743968125265431789981275436192586374538714962476329518629143857814657293357892641,qqwing_2
4818,900000700060007000400010506005600130000000007020300065000009600741200000000040003,913562748562487391487913526875694132396125487124378965238759614741236859659841273,qqwing_2
4819,000000090009000608100800504000090803000300105005040070000905460000064001860030000,458613297379452618126879534641597823987326145235148976713985462592764381864231759,qqwing_2
4820,000090010307180000050004008001950040030007900000040000000009760000030080600000091,862795314347182659159364278271953846436817925985246137518429763794631582623578491,qqwing_2
4821,400390000100000005000005004300807600050001700070000400700008000030600008004500907,465392871193784265827165394341827659956431782278956413719248536532679148684513927,qqwing_2
4822,020000000007400000109002003000803000002709000905000870040008700000007100503000002,426385917357491628189672543764853291812769354935124876241538769698247135573916482,qqwing_2
4823,000620089007001000600000400500040000700000006068000290005900001000000020480007000,154623789897451362632789415529346178741892536368175294275938641913564827486217953,qqwing_2
4824,500038000080600000903500002004001020000409000030000690001000856000000009000000210,512938467487612935963574182794361528826459371135287694241793856358126749679845213,qqwing_2
4825,000100008160809720008050600000500000300070000205008003020000900000700230700060050,572146398164839725938257614487523169396471582215698473621385947859714236743962851,qqwing_2
4826,000000950000000002000600000700190086006070010050200090100804000070020400004710008,268341957413957862597682143742195386986473215351268794125834679879526431634719528,qqwing_2
4827,084030009000000012100080000003001005000060324600008000010500200006020000308000000,284137569937654812165982473743291685891765324652348197419576238576823941328419756,qqwing_2
4828,503890000100000000028000900072905601905006007010700800800003000260510000007000000,543897162196324785728651934372985641985146327614732859851473296269518473437269518,qqwing_2
4829,002008000100002564600000000000000000007950210249001000705090001906000850001000000,352468179198372564674519328513827946867954213249631785785296431926143857431785692,qqwing_2
4830,000030000005602030060005040030060000000900000010024060079000104001007650056090000,148739526795642831263815947534168792682973415917524368379256184421387659856491273,qqwing_2
4831,801000020000060000002500348086070000000481000400005700020706500050100063004000000,871394625345268917962517348286973451597481236413625789128736594759142863634859172,qqwing_2
4832,000000567008000000700050004100700400070000386000000005500810000230075000010206000,943182567658347291721659834165738429479521386382964175597813642236475918814296753,qqwing_2
4833,007830010002004008000001760200000600000479000000008040083100020060002001900003406,597836214612794358834251769248315697356479182179628543483167925765942831921583476,qqwing_2
4834,050090200107060400006000000700000080009000027024050609040009030000005000000420076,458197263197263458236584791765912384819346527324758619642879135971635842583421976,qqwing_2
4835,900050080510600003000003000000960800000008500000015006304090012298040000100000000,943251687517689423862473159725964831631728594489315276354896712298147365176532948,qqwing_2
4836,508000006000000000916004000000060409083040001000001600035006004009700080000030002,528173946347692815916584327152368479683947251794251638235816794469725183871439562,qqwing_2
4837,000070695000002074000050200640900300000600000209080000490200007300000006050007000,823174695915362874764859213647921358581643729239785461498216537372598146156437982,qqwing_2
4838,000000800020100070000000514007209000260000400800064050071000080400000021000900600,154637892928145376736892514347259168265718439819364257671423985493586721582971643,qqwing_2
4839,013079000702004000000001400000000050060020003000000729001700306007000000000065001,413579862782634915956281437279143658865927143134856729541792386627318594398465271,qqwing_2
4840,500100960080003210000000008000040002003500001010000040030000020000060405405900080,524187963987653214361294758859741632743526891216839547638475129192368475475912386,qqwing_2
4841,000000050092070800000040009054060200070000080009002000000780540000600300046030070,738926154492175863615348729354867291271493685869512437123789546987654312546231978,qqwing_2
4842,009000040004090300003050920000000032002000000030040510095002063070960450000007000,789326145524791386163854927458179632912635874637248519895412763271963458346587291,qqwing_2
4843,001004000070360002096080000000000000020000860004600190009000028700409030000700040,281954376475361982396287415617893254923145867854672193149536728768429531532718649,qqwing_2
4844,000020500002008071003109000058031060020900008907006300700000020000000000009000053,871624539692358471543179286458731962326945718917286345765893124134562897289417653,qqwing_2
4845,000000004003207000000003800000009003640000000000600502800500000000360027060000980,971856234483217659256943871518429763642735198739681542827594316195368427364172985,qqwing_2
4846,000000400700060020005700030180200000507040360000600000200000058040500000300007010,863152497714369825925784136186273549597841362432695781271436958649518273358927614,qqwing_2
4847,000960000030000000090280016000521003020397001000000000280000000053100602006000390,841965237632714958795283416968521743524397861317648529289436175453179682176852394,qqwing_2
4848,390000500004300000000000009100000370009000402075020000012000080050480090800009700,391872546564391827287645139128964375639758412475123968912537684753486291846219753,qqwing_2
4849,502910000000782003000000900905060007600090200070100000016003000800070605200000000,532916478149782563768534912925468137681397254374125896416853729893271645257649381,qqwing_2
4850,040000070006000103381000000004000000608031000100000390005048600070000008000003019,549316872726985143381472965234697581698531724157824396915248637473169258862753419,qqwing_2
4851,040305009000040000000007210200030900400008070001090002030000000090070001805000000,742315689918246735563987214276531948459628173381794562137459826694872351825163497,qqwing_2
4852,000000007027809000600750020302080500000400900590000006003000000000060000080320070,459632817127849653638751429372986541861475932594213786713598264245167398986324175,qqwing_2
4853,002000008103007006070000000020080391806000200000000000900006000000100000365009070,452961738183457926679238415724685391896314257531792684917526843248173569365849172,qqwing_2
4854,060000900000700208105000000300506020900082000601000030000000600239000000070000380,762854913493761258185923476348516729957382164621497835814235697239678541576149382,qqwing_2
4855,240001800003200000700000000630090000000800400100047090900000602300080010080720000,245371869813269547796458231634592178579813426128647395957134682362985714481726953,qqwing_2
4856,070054000009000000003200000001040002000301080050900000094070000100002035300090070,278654319519837264463219758831745692946321587752986143694573821187462935325198476,qqwing_2
4857,000500400000900050602004007730200000000030800000009000320000600908406000006720009,893517462174962358652384917731248596269135874485679231327891645918456723546723189,qqwing_2
4858,709000800130080906000900073002300000000050002000000008010060207000728009008010000,749635821135287946826941573582376194391854762467192358914563287653728419278419635,qqwing_2
4859,000000760009400100700000000000006001010800020500207904000005040600092050000000206,354921768269478135781563492928346571417859623536217984172685349643192857895734216,qqwing_2
4860,800206000000000010000019070000900000600000890200078040001507060060000400720800001,817256934946783512352419678138945726674321895295678143481537269563192487729864351,qqwing_2
4861,000009000800700004036080207001000000980023010062100408007000000000600003000014000,745269381829731564136485297371846925984523716562197438217358649498672153653914872,qqwing_2
4862,040973610000000000900100008083400906000002000200600140000840000000207000000061402,842973615371586294965124738783415926416792583259638147627849351134257869598361472,qqwing_2
4863,060000020020001000053900760000005000005000130380700000006809075009000600000010980,968573421724681593153942768297135846645298137381764259416829375839457612572316984,qqwing_2
