id,clues,solution,source
3200,090100006000000072045062001004906007600000300000024000010050090700009000300040000,297183456163495872845762931534916287621578349978324165412857693786239514359641728,qqwing_2
3201,000000300090025046000369150000043000001000003407090000000004560000256000010900020,156478392893125746274369158582743619961582473437691285329814567748256931615937824,qqwing_2
3202,370400090000030005045800700007390080000078000690200000030000040000000067206080000,372456891869137425145829736527391684413678952698245173731962548984513267256784319,qqwing_2
3203,074060038380000200060080090009000041007300002006008009000007000020900000000104060,974261538385749216162583497859672341417395682236418759641857923528936174793124865,qqwing_2
3204,054901032010000000000002054025600300007100000090004026000000095000090760040000000,854971632216345978973862154425689317687123549391754826168237495532498761749516283,qqwing_2
3205,001000000800000675760003010297350100050010000003000000006000020300620500008701000,941567832832194675765283419297356184654812397183479256416935728379628541528741963,qqwing_2
3206,008250061000000050400000309094805000000060000003920015802400030006000190000000500,738259461169348257425176389294815673581763924673924815852491736346587192917632548,qqwing_2
3207,000004602070000040200000107000000000602008010100000204007610085010405009509200000,958174632371562948264893157745321896692748513183956274427619385816435729539287461,qqwing_2
3208,000700000000003001070900065405090000610370050000600018030840000000000800000061007,253716984986453721174982365425198673618374259397625418532847196761539842849261537,qqwing_2
3209,000000207800000030400021500054800900070135040080070000290500080000200400000000050,513948267829657134467321598354862971972135846681479325296514783735286419148793652,qqwing_2
3210,000815700900000800005009304000000000804021000000078000201030007000090000039200501,423815769967342815185769324712653498854921673396478152241536987578194236639287541,qqwing_2
3211,040000005000000002001600900095000000200105007000400060376000100400000030050000029,942873615637951482581642973895736241264185397713429568376298154429517836158364729,qqwing_2
3212,003080605400200010010000008040500000100000000058400000000060902060030500020010080,293187645486259317715346298947521863132698754658473129571864932864932571329715486,qqwing_2
3213,004006000050200010000507902006700080120000450000030001600100090708000060000000008,284916573957243816361587942546721389123869457879435621632158794718394265495672138,qqwing_2
3214,980000005000000200062000000007100009000000610000000750070508130050903076200006000,984271365315689247762354981437165829528497613196832754679548132851923476243716598,qqwing_2
3215,200008000030100604000360058000000010407000200160030500600000030040000100005701006,256478391738159624914362758593246817487915263162837549671584932849623175325791486,qqwing_2
3216,900000805000230640200000009004015000000000030100480000000063400005124980000800000,936741825857239641241658379674315298528976134193482756789563412365124987412897563,qqwing_2
3217,000705060001300870600008900079060000030500040010070300000030000000400080005609400,382795164951346872647128953479263518236581749518974326164837295793452681825619437,qqwing_2
3218,090048600300000040060309280200905030070820400006004000025006000000030000000087000,192748653358612749467359281284965137971823465536174892725496318849231576613587924,qqwing_2
3219,090050000703000000000200850080000100904000000102900400040000580009804030000510020,298351647753648219416279853685437192974125368132986475341792586529864731867513924,qqwing_2
3220,000070002000805041006000307000060008310080700000203000000006050002100000400050000,134679582927835641856412397245761938319584726678293415783926154592147863461358279,qqwing_2
3221,080096204006000910000100003009385000000000000060010098000900000000000035010054680,381796254426538917597142863179385426834629571265417398658973142942861735713254689,qqwing_2
3222,000600002050800060012050000000000500030080010500103600023000070008016000400032800,894671352357824169612359748241967583736285914589143627123598476978416235465732891,qqwing_2
3223,000000000000020003070890000320005017000000000408000092284170000007009200910300070,142763958869521743573894126326945817791238465458617392284176539637459281915382674,qqwing_2
3224,408000090100000003050400000086003050009000000700000001070010005900600700500004109,428361597197825463653497218286173954319542876745986321874219635931658742562734189,qqwing_2
3225,302000540000000000090000070050060029206001030010043700001094002000002000000000694,382179546167425983594836271453768129276951438918243765731694852649582317825317694,qqwing_2
3226,205007340003850009700004605006090000079200030000030096000670420400500000000000000,285967341643851279791324685316498752579216834824735196158679423462583917937142568,qqwing_2
3227,030008700002000900000301020700400810006000030824000000200100000079000080300000072,935628741182754963647391528793462815516879234824513697268147359479235186351986472,qqwing_2
3228,095043007300080004007590000000000140050400070000000305000000090070951003040000521,895643217362187954417592638638275149159436872724819365581324796276951483943768521,qqwing_2
3229,000000010009500600460000003000004100004802009500601302020900500308000000050000020,873269415219543687465718293692374158134852769587691342721986534348125976956437821,qqwing_2
3230,049000700080000514100000000000904870900038050050701200408000100015000020000400000,549126738682397514137845962261954873974238651853761249428573196315689427796412385,qqwing_2
3231,070300801060000040000400003000000008600005910000130420140960300000010000350020060,472356891963871245815492673721649538634285917589137426147968352296513784358724169,qqwing_2
3232,000080000502001900019020300051800000406030000000900006000500000020003401630000080,367489512542361978819725364951846237476132895283957146194578623728693451635214789,qqwing_2
3233,000079000020600900000800000080000049204090070030200080070001023003006100060400008,346579812528614937917832465781365249254198376639247581475981623893726154162453798,qqwing_2
3234,540070000000000807000038060000000004060000032000005678020640000005900700009003000,548176329136429857972538461853267194761894532294315678327641985615982743489753216,qqwing_2
3235,650902014093050260020000050000000000000000620012300007000100003000005000039400000,657982314493751268821643759976214835348579621512368947285196473764835192139427586,qqwing_2
