id,clues,solution,source
4100,005000007800500004000001000050608000610045200700000000120009000000754000040002068,935426817861597324472381659253678941618945273794213586127869435386754192549132768,qqwing_2
4101,003070000000601000000030000004000600701003020002060108400705200105080460000010805,543278916279651384618934752854129673761843529932567148486795231195382467327416895,qqwing_2
4102,509000000004302900002001064000000003900027005000004000001250009600470002000016000,569748321174362958382591764426985173913627845857134296741253689638479512295816437,qqwing_2
4103,000000609064900003000000000073018090000029000016003008490082007008000000020000100,752834619164975823389261475273418596845629731916753248491582367638147952527396184,qqwing_2
4104,000256080200003000090000000302900810085030069600000040000029000000480000003000004,734256981261893457598741623372964815485132769619578342146329578927485136853617294,qqwing_2
4105,080000026003700080240001309000039000008007000009860037400000000007098600002004000,785943126913726584246581379574239861638417295129865437461372958357198642892654713,qqwing_2
4106,730000050104500007000000000058900310010000040200800700041080000000000800500004021,736498152124563987895712463458927316917635248263841795341286579672159834589374621,qqwing_2
4107,080710000500000000290003780000057020000090035400800000000030070302000050001400000,683719542517248396294563781169357428728194635435826917856932174342671859971485263,qqwing_2
4108,600000000001800640007030020004080003100604000002050070700100800000000000340500007,659412738231875649487936521564287913173694285892351476725163894916748352348529167,qqwing_2
4109,000000006002000439000000820004020090085060300000003750300009000000570040207048000,598432176162857439473691825734125698985764312621983754346219587819576243257348961,qqwing_2
4110,000000570009304800000007060000400000400100003080500700007086900650003000010000000,834621579769354821125897364573462198496178253281539746347286915652913487918745632,qqwing_2
4111,420070300000008041007000602004002000900000000830104000641900000300000209000007000,426571398593268741187349652764892135915736824832154976641923587378415269259687413,qqwing_2
4112,800070000046000000590000040600002309039000704200003500003500097020900000005020008,812674953346259871597381642658742319139865724274193586483516297721938465965427138,qqwing_2
4113,000000590008000061050031000300000080060059030000000700490070000013000900007080600,134768592278495361659231478345617289762859134981342756496173825813526947527984613,qqwing_2
4114,470001008008706050050020300080250000607008020000000001010000700000060003000100800,479531268328746159156829374981254637637918425245673981514382796892467513763195842,qqwing_2
4115,060004007000370100307000052010006000643012900050000000009000000000009040000260030,165824397294375168387691452918456273643712985752983614539147826826539741471268539,qqwing_2
4116,600000890308500040000000501030000100000008000000010000506007400000040006049305007,657421893318579642294683571932756184461938725785214369526197438173842956849365217,qqwing_2
4117,000090040700000010100860702092080001006000058010200000040000000000020000008100096,623791845784352619159864732592486371436917258817235964945678123361529487278143596,qqwing_2
4118,007630000063000008904020006538000000002004090090050003000895020200000000000000069,827631954163549278954728136538916742712384695496257813641895327279463581385172469,qqwing_2
4119,500090060400010800000005000290080003800006040105040008308500000600200500000031000,513894267426713895789625314294187653837956142165342978378569421641278539952431786,qqwing_2
4120,030200170040000600700050200000020010050940302100705096000090000400067000000000050,536284179842179635719356248394628517657941382128735496275493861481567923963812754,qqwing_2
4121,000000304200000009973000520090000000004102700310074000000741050080200000700300401,158926374246537819973418526897653142564192783312874695639741258481265937725389461,qqwing_2
4122,030007400020030800401000000090300700100240000600009030000900604209000000840000207,938657421726431859451892376592316748173248965684579132317925684269784513845163297,qqwing_2
4123,000000000060015209000970803381006000009000000002090138098200000020060091100000000,943682517867315249215974863381526974479138625652497138798241356524863791136759482,qqwing_2
4124,007300058900700000085690000200000000704000369060000700009003020000200500040000007,627341958931758246485692173293167485714825369568934712859473621176289534342516897,qqwing_2
4125,203000008509000000067083000100730056020050800006200071000000060005070000800006007,213569748589427613467183925198734256724651839356298471971845362635972184842316597,qqwing_2
4126,000085002600079000000300570080007030930008600002000000800090003070006040020003900,791485362653279418248361579486927135937518624512634897864192753379856241125743986,qqwing_2
4127,108020060600070390003006007040000000000091000009003000087004000006830970002000804,178329465624578391593146287741682539835491726269753148987214653416835972352967814,qqwing_2
4128,850070200002059104009000000000000507700040000010800400005000000004201000090000003,851473296372659184469128375948312567726945831513867429185736942634291758297584613,qqwing_2
4129,000290005000804102000030800430080000001500008200300004000000000000009710020700503,816297435357864192942135867435982671791546328268371954174653289583429716629718543,qqwing_2
4130,080000500200000038000080060003078400047006000002000005015000002060410000008000006,986237514271654938534189267653978421147526389892341675415863792769412853328795146,qqwing_2
4131,000000000000600245200000198004809061008040000790050400050008000407010800000000019,185492736379681245246537198524879361618243957793156482951328674467915823832764519,qqwing_2
4132,100003209635002100009007000040060002000000600010000000091020705000910006000400020,174653289635892174289147563748561392952734618316289457891326745427915836563478921,qqwing_2
4133,001009500050023000200600400060000070000406000900000100000010000412070090709000050,671849532854123769293657418365281974127496385948735126536912847412578693789364251,qqwing_2
4134,002065003000000000000000005008006000031000890500903010004010908060009001000002450,892465173453271689617398245978126534231754896546983712324517968765849321189632457,qqwing_2
4135,008003045003200009900804021000400052049001060000300010000000000126000000004060000,218693745473215689965874321731486952549721863682359417897542136126938574354167298,qqwing_2
4136,480960002709000000020000000560170080000005000001082090010800070900000400000020050,483967512759213864126548739564179283892635147371482695215894376938756421647321958,qqwing_2
4137,540000000000103040000050009080000000000002008006301000020006805431005092000000300,542698731978123546613754289184567923357942168296381457729436815431875692865219374,qqwing_2
4138,508000600070006450000000009040290003006400590020007000000000000000570900007008006,538149627972836451164725389845291763716483592329657148291364875683572914457918236,qqwing_2
4139,009040600000725190001900070402100000060059300000060405000000007004612000000500000,729841653386725194541936872452183769867459321193267485615398247974612538238574916,qqwing_2
4140,190000400000000000508060093800530000030096008002010005300000080000024000600001004,197853426263149857548762193816537942435296718972418365324975681781624539659381274,qqwing_2
4141,002000000000008900000300000051000006040600200300104800410080609008002030065003000,592746183137258964684391752751829346849635217326174895413587629978462531265913478,qqwing_2
4142,070500000105004002006801070500002080460000000002170000620007000000300000710006043,278593416195764832346821975531642789467938251982175364623457198854319627719286543,qqwing_2
4143,007000051000352000060000800000080070000006902005907100000009010006820000000030507,297468351841352796563791824419283675738516942625947183354679218176825439982134567,qqwing_2
4144,020094107070600000010020690630800200002040010007009084000002000000080900000030800,826594137379618542415723698634871259982345716157269384798152463563487921241936875,qqwing_2
4145,000000000075084000000597002209400060610005090040010087100009000000100000000062400,824631975975284136361597842289473561617825394543916287132749658496158723758362419,qqwing_2
4146,402500000070402005080037060000003056056000000007040002924000000005000000830090000,412569378673482915589137264148923756256871493397645182924758631765314829831296547,qqwing_2
4147,450002000080600010009010004000100090000070000000008070008000940060049708200050600,451782369382694517679513284827135496913476852546928173738261945165349728294857631,qqwing_2
4148,041060000697000103000800000930208001078000020000000006100003604000002030000000007,841369572697524183253871469936258741478916325512437896129783654765142938384695217,qqwing_2
4149,800100000000000600520000700000000000000537200970000010050006300000078902009305070,867153429391742685524689731243891567618537294975264813752916348136478952489325176,qqwing_2
4150,370000001400080900002306000000200108080700090000009374000003400609020000000018009,378592641465187923912346785793264158584731296126859374851973462639425817247618539,qqwing_2
4151,030870004000001509000000871000100000600030005070465003008093007040080000050700000,531879264827641539496352871385127946614938725972465183168293457749586312253714698,qqwing_2
4152,900800003620705000080040500000000600760000090090000000050006320400030950000900407,945862713623715849187349562312594678764183295598627134859476321471238956236951487,qqwing_2
4153,500029810600500002000080400090000230000000509300000060960000004050200000083460100,574329816638541972129786453895674231716832549342915768967158324451293687283467195,qqwing_2
4154,000000030000905100001300078097008000302100007000209000200000040000080009000590012,926817435738945126541326978497638251382154697615279384259761843173482569864593712,qqwing_2
4155,003400208000003000108000000064100000021089003900000070200060000000007000000200604,673491258492853761158726439364175982721689543985342176239564817846917325517238694,qqwing_2
4156,050000041000003020940000600000040700000300500130006000600500090403069000070000100,357692841861453927942781653286145739794328516135976482628517394413869275579234168,qqwing_2
4157,000007006003000200000206500004008005500700900300002000007000098046003000000805070,295137486463589217781246539614398725528761943379452861157624398846973152932815674,qqwing_2
4158,500730080480002305000400070030800000050000060140600802000506001002001040000000000,561739284487162395923458176236895417758214963149673852894526731672381549315947628,qqwing_2
4159,000002000005019200008600500061940000000000015400000000600008920080200007204000080,716452398345819276928673541561947832879326415432581769657138924183294657294765183,qqwing_2
4160,700020000000060000900700002060000090000038700354000000280500009000300020400290607,743825916528169374916743852867452193192638745354917268281576439679384521435291687,qqwing_2
4161,809010600000003800000000002031000060000030180400002009670809010014007900080040700,829415637756293841143786592531978264297634185468152379675829413314567928982341756,qqwing_2
4162,000000300060700019900005000129000000300001000070000002600032400400100007012000530,784619325265743819931825764129487653346251978578396142697532481453168297812974536,qqwing_2
4163,000000008000091500200300100080000060030800005005162030000000046800900200010004000,351247698748691523269385174187453962632879415495162837923518746874936251516724389,qqwing_2
4164,000006801040000070008000006000405000070000090000300405094507000700030100800960050,937256841546183972128749536381495627475621398269378415694517283752834169813962754,qqwing_2
4165,029010003403050600000080050804000030060200000200049000006000900000008000050090062,529416783483957621671382459894561237165273894237849516316725948942638175758194362,qqwing_2
4166,007500140060001703150000020013000000000960000900000500006070310009200005200000970,397582146862491753154637829613725498475968231928143567546879312739214685281356974,qqwing_2
4167,079000100003000400000000027091780030000102000025034008000300004000040890700000005,279468153563271489148593627491786532837152946625934718986315274352647891714829365,qqwing_2
4168,008100003000800000900036000000004000000000607006000085030000078407000300080009051,268147593354892716971536824795684132823915647146723985539461278417258369682379451,qqwing_2
4169,100000827000800000000000601040006000001792006092104700500008000800007409000900000,154639827976821354238475691745386912381792546692154738569248173823517469417963285,qqwing_2
4170,000506000890020007000300002000030050250000049064000000700000000000000834538000200,412576983893124567675398412189432756257861349364957128741283695926715834538649271,qqwing_2
4171,000040300005000462000002090000730000009005000470001200700900025600004907000060010,216549378895173462347682591528736149169425783473891256734918625681254937952367814,qqwing_2
4172,000006030000815000008020000009080003260000805300902040000098000004003029010040000,125476938793815462648329157459681273261734895387952641536298714874163529912547386,qqwing_2
4173,000000409090051020000030018037000000004100000010028030000070001000504900000300050,351862479798451326246937518837645192624193785915728634563279841172584963489316257,qqwing_2
4174,095000060020070080070908000000705000000081009750000400009420000000800006000056200,895214367426573981173968542931745628264381759758692413619427835542839176387156294,qqwing_2
4175,100000600760003050080070002000016420000280000000504000000738506000100040000060380,193825674762943851485671932978316425654287193321594768249738516836159247517462389,qqwing_2
4176,086000000250000001490058000000080009507006000060000700002907000000001640670005000,786134295253679481491258376314782569527496138869513724142967853935821647678345912,qqwing_2
4177,000000060900200000000741300060000000139004700400100090000000000092060000370025004,743589261915236847286741359567892413139654728428173596654318972892467135371925684,qqwing_2
4178,200100007701430080000000400098200045407300109002000030000000003900000070003900050,284165397761439582539827461398271645457386129612594738846752913925613874173948256,qqwing_2
4179,005630400340000000000500002003705600000002070900000840007903058600000000000070000,825637491346129587791584362183745629564892173972316845417963258639258714258471936,qqwing_2
4180,310000000024000905650000320000500000000016000460809000842603000130050600000200000,319425876724368915658197324973542168285716439461839257842673591137954682596281743,qqwing_2
4181,000000500408000023009000748000006007800450900000000600090000800607840005200603000,723184569468795123159362748542916387836457912971238654394521876617849235285673491,qqwing_2
4182,300100807090200005100908020000000506703601000080002700520003600007009050000000000,362145897894237165175968324219374586753681942486592713528413679637829451941756238,qqwing_2
4183,302000100900400803004000000001000000200365040040002080105020900006800000800001030,382597164957416823614283597761948352298365741543172689135624978476839215829751436,qqwing_2
4184,003000010060000008020000600030000001574010206200600040080030000400082300010045000,843267519967351428125498673638524791574819236291673845782936154459182367316745982,qqwing_2
4185,000000001006001500500032000000000240008000000020050107070080300600004008100020605,297568431836941572541732869765819243418273956329456187972685314653194728184327695,qqwing_2
4186,000000600080002041020400003760098012000100460000306009010603000300800900000000000,435981627689732541127465893764598312893127465251346789918653274372814956546279138,qqwing_2
4187,400000200000200080300040000070600430000050608020001500080020300001000050503400800,468519273957263184312847965875692431139754628624381597786125349241938756593476812,qqwing_2
4188,200105600000020800730080090007008005090207060060000030000000021023000900000000007,284195673956723814731486592317968245495237168862541739678359421123874956549612387,qqwing_2
4189,000000000200067000780503000030008007060000002520040803800604000354090700000700005,643289571215467938789513264431928657968375142527146893872654319354891726196732485,qqwing_2
4190,060000700800000000002703000010000000000108500950000600090600010700500009006020087,365819742879246153142753896417365928623198574958472631294687315781534269536921487,qqwing_2
4191,089060010030000002006500000000090080301000070000200309200000007008001053600000100,789362415534189762126574938472693581391845276865217349213456897948721653657938124,qqwing_2
4192,000000486003001009400090000006000020081900030000102800018600300320000015004000000,195327486863541279472896153546738921281964537739152864918675342327489615654213798,qqwing_2
4193,000520000000060921400700500000000009000080674007150000700002000600010700005800002,169528347578364921423791586836247159251983674947156238794632815682415793315879462,qqwing_2
4194,004290080800500000000607100000064790000000000000150004021000905090000070540000000,164293587873541629952687143235864791419732856786159234321478965698315472547926318,qqwing_2
4195,008020000040010053050304006530008200000000000100700500020000067000500000007060400,368925714742816953951374826534698271279451638186732549425189367693547182817263495,qqwing_2
4196,000080000000600003005140090000430065006010430200000009000000306040008000009350001,617983524498625173325147698981432765576819432234576819852791346143268957769354281,qqwing_2
4197,406008100059100030000340000008004053700009004000800900100506009070000000000090500,436978125859162437217345698698714253723659814541823976182536749975481362364297581,qqwing_2
4198,000000000008000950040030000010500700590010002003070080200090041080200030030401020,352789416768142953941635278816523794597814362423976185275398641184267539639451827,qqwing_2
4199,004050170507000004000060000830700000100000968006000000000900600690040300058010000,384259176567831294219467853832796541175324968946185732423978615691542387758613429,qqwing_2
