id,clues,solution,source
0,008900005000008006900057308100000000057000060680003001096040700731000000000500000,318962475475138296962457318143695827257814963689723541596341782731289654824576139,qqwing
1,005000003800009002093000100000276000200090050000800000000950060019002008060030000,625187493841369572793524186158276349276493851934815627387951264519642738462738915,qqwing
2,000630040000401002010520090234000000189200030050000000000100800823940060000000020,572639148398471652416528397234716985189254736657893214945162873823947561761385429,qqwing
3,006000000400700310070001200004000000500000000160040705020008107300600050005010020,916382574452796318873451296234875961597163482168249735629538147341627859785914623,qqwing
4,900000027008190050003006800567300008001800000800010703000000000000031009096000000,914583627678192354253476891567349218321867945849215763735924186482631579196758432,qqwing
5,060008301000500072007201000000800700000360000600002095000000200080659000001000050,562978341318546972947231586125894763879365124634712895456187239283659417791423658,qqwing
6,020093000000000000000010005205600004300005009090174050070000000500200300006000740,721593486953486127864712935215639874347825619698174253472361598589247361136958742,qqwing
7,000043510000009006390010400000106028000090005000004000503002000960000000041830000,826743519714529836395618472439156728182397645657284391573962184968471253241835967,qqwing
8,003000005080001002100039070000300000040000300050008409000092000894070000001003700,473826915985741632162539874619354287248967351357218469736192548894675123521483796,qqwing
9,000000106600001530400008007008090010000000054510080000006000000100607900809005060,783952146692471538451368297268594713937126854514783629326819475145637982879245361,qqwing
10,000090005007810000300002090706100000050000000921700000609500270010020000000030058,162394785497815362385672491746153829853249617921768543639581274518427936274936158,qqwing
11,600000900017000000300627000000040310006200050402001096090000030500090000063004000,625418973817953264349627185978546312136279458452831796294765831581392647763184529,qqwing
12,001000506600000000000000009060000000250009700907084052805007100070000040100045007,791428536682953471534716829463572918258139764917684352845267193376891245129345687,qqwing
13,906000008000000000000000060200600009600070010510490000000900004190006082450810070,926135748835764291741289563274651839689372415513498627368927154197546382452813976,qqwing
14,030005706800010009010309000063000000000800030000000602100902800000630020000070001,439285716852716349617349285763524198291867534548193672174952863985631427326478951,qqwing
15,000406000146000000000010000007030000400200000031008006008050200000002100015060307,953426871146783952782519643827635419469271538531948726398157264674392185215864397,qqwing
16,060200079004090000015000000100905004000000000040070000002760010050000042070800600,863241579724596138915387426187925364236418957549673281392764815658139742471852693,qqwing
17,390040612216000000008000500800091300600204000032500001000003008100000409000000000,395847612216359874748162593854791326671234985932586741529473168187625439463918257,qqwing
18,008000301000000020000319860906840010004720006070000000800000094000061070600000000,798652341361478529542319867956843712184725936273196485815237694439561278627984153,qqwing
19,600000000981000000040000015050410790000020006470500008820000500704001800009000070,635194287981275643247836915356418792198723456472569138823947561764351829519682374,qqwing
20,090080000400709003800006000000900000002300700971000068030800007000000000006004020,297183546465729183813456279358967412642318795971245368134892657529671834786534921,qqwing
