id,clues,solution,source
3900,203000000800600003000002098100009530085100070002050900000068000760031000000700000,213985467894617253657342198146879532985123674372456981431568729769231845528794316,qqwing_2
3901,040950000600000000209700040000040002907000064035000107010070000003000500000509000,348952716671438295259761843186347952927185364435296187514873629893624571762519438,qqwing_2
3902,006000007010000026508000010069004002005200080000109540000020000000075000080406000,296341857413758926578692314369584172145237689827169543751923468634875291982416735,qqwing_2
3903,056000020700900160000002000000010008027460000014005000005008700601000000040500009,456781923782953164139642857563217498827469531914835672395128746671394285248576319,qqwing_2
3904,460000000001007006070000450000008100000000064500600039805070600600900000049010000,462835917351497286978162453796348125123759864584621739835274691617983542249516378,qqwing_2
3905,000504009000082000064000810000040028001900030000023000300050000519030000000009600,138564279957182364264397815793641528821975436645823197376258941519436782482719653,qqwing_2
3906,920003060070000040100267908600300000000090700040000000000602000000410600301900002,925843167876159243134267958617324895283596714549781326498632571752418639361975482,qqwing_2
3907,000600020489020000000007809600000300072400000930076000050090003890005000000000200,317689524489521736526347819648912357172453968935876142251794683893265471764138295,qqwing_2
3908,000801700000562010000000000100030005003604000060000032000403800030007000027000000,296841753374562918581379246142938675753624189968715432615493827439287561827156394,qqwing_2
3909,000000102000080007000000630609070003005200800200030950300620000860300001090050000,943765182526183497178942635689574213435219876217836954351628749864397521792451368,qqwing_2
3910,080150430094080200105000080040500000621400000000000003000010025006000000019260000,782159436394786251165342789843597162621438597957621843478913625236875914519264378,qqwing_2
3911,000610705004850091000000030000000040000980000300001008800090010071500009030006070,923614785764853291185279634698325147412987356357461928846792513271538469539146872,qqwing_2
3912,004038090080020006000600000690005080000000000130900450008004310010000060020000000,264538791789421536351697824692745183845312679137986452978264315413859267526173948,qqwing_2
3913,090180764000009000000007010800000003046023079000700208009001300010000486000000000,293185764157469832468237915872914653546823179931756248689541327715392486324678591,qqwing_2
3914,000071890000000324020003700100090060907406031083000007000100000008000000200008600,436271895871965324529843716142397568957486231683512947765129483398654172214738659,qqwing_2
3915,300405010020800904100092800000000702000000050050001040040359000500000000002004008,389475216625813974174692835913546782467928351258731649846359127591287463732164598,qqwing_2
3916,350002600000000090072000403000008500720003009500000000090070064060240708200300000,358492671416537892972861453631928547724653189589714326893175264165249738247386915,qqwing_2
3917,103000570000000000080320001007000300008000024050060018000200040020040156000000003,193486572246175839785329461467812395918537624352964718631258947829743156574691283,qqwing_2
3918,002001900401009000060040025000080000005026000000400070004017006100060002600900080,582671943431259867769348125976183254845726319213495678324817596198564732657932481,qqwing_2
3919,040000890000000065000038400900003006000005700860074320009000650002007000600050008,541726893378419265296538417917283546423695781865174329789341652152867934634952178,qqwing_2
3920,000008003000000000090501000100003800008670000930000050610029700500007010300000209,461798523753264198892531674175943862248675931936812457614329785529487316387156249,qqwing_2
3921,700008000000905300060401905006080100000100407031006000000300000000004000003000719,795238641184965372362471985476589123958123467231746598629317854517894236843652719,qqwing_2
3922,840000300010000000003018902000040710020001039080000600090060000000000060730000200,845926371912437586673518942369842715524671839187395624498263157251789463736154298,qqwing_2
3923,060010005900840603800000004050000030300095002600000900040150008020408000000060000,264913875915847623837526194459281736371695482682734951743159268526478319198362547,qqwing_2
3924,000003609190060005002000013065070000000002507000000000050021000000630872070809000,587213649193467285642958713965374128834192567721586934358721496419635872276849351,qqwing_2
3925,000060030017000008000405000000530409000040001060000000001000000008009307006807500,824761935517293648693485172172536489385942761469178253751324896248659317936817524,qqwing_2
3926,072050090000047000008000000800000007063000020000000480020400000000080953500096000,172658394936247815458931276814529637763814529295763481329475168647182953581396742,qqwing_2
3927,070002050950000030002000004000060800000000040000050007300007006095420008800096000,476382951958641732132975684743269815561738249289154367324817596695423178817596423,qqwing_2
3928,070080010000000700003000650069300000580002009007060201000070806000000007000500030,675483912812659743943127658269318475581742369437965281354271896196834527728596134,qqwing_2
3929,000060003000001070070800000300000020080000004400982000000003090040709201000420600,194267583528341976673895142365174829289536714417982365752613498846759231931428657,qqwing_2
3930,023000040000700006008002090000690000030805020000004800000970530000000900087003002,623589741495731286178462395842697153739815624561324879214976538356248917987153462,qqwing_2
3931,000800070041000200000060400009630007060000380000001002004002000003008000008090030,356824971741953268982167453829635147167249385435781692594372816673418529218596734,qqwing_2
3932,000030010500008000703105060600002050000016000800957000062800000300009600050020089,296734518514268973783195264639482157475316892821957346962841735348579621157623489,qqwing_2
3933,009040500000000401700000023300000007000002600150000002407005060000200000260007030,829143576635728491741956823382614957974532618156879342417385269593261784268497135,qqwing_2
3934,000000000009000080001000006000840063603905400408100200006410000000360050920500000,362784519749651382851293746295847163613925478478136295536419827187362954924578631,qqwing_2
3935,060030008010005000000000690000509070006810050700000040000380000005076003000001460,569734128812695734437128695321549876946817352758263941674382519195476283283951467,qqwing_2
3936,059700308008000040000000195030010400401500000005003900040900020000000000092008510,159724368368195742274386195937812456481569273625473981843951627516247839792638514,qqwing_2
