id,clues,solution,source
2000,000700081590000700780400000010308090000000004020000510900000050000800309300070020,234765981596182743781493265417358692659217834823946517972631458165824379348579126,qqwing
2001,700305000003070000000010007000006005002000106009000280301000809500000630000201500,796385412413672958285419367134826795852793146679154283341567829527948631968231574,qqwing
2002,000020570900700380250003090000060000000807000009042630040000050000090004000200008,138429576964715382257683491473961825526837149819542637642178953785396214391254768,qqwing
2003,038106050109000000700000608000000000000053002000000070003600200000901083005700006,238146759169578324754392618592467831471853962386219475913685247647921583825734196,qqwing
2004,709000840012070096048630000000400020070010080000068001000000000001003070000201000,769125843312874596548639217186457329975312684423968751254796138691583472837241965,qqwing
2005,000080000000075900000400000800003560074020009000000007708360000093502040000000200,937281654481675923256439871819743562574126389362958417728364195693512748145897236,qqwing
2006,051000000040201670002070940000700429000008000500900000006400107000107000000000008,751694832948231675632875941183756429279348516564912783326489157895127364417563298,qqwing
2007,000050000095070000730002890340001000000300000051020000004000300070408910800500000,128659437495873621736142895349781562287365149651924783964217358572438916813596274,qqwing
2008,014900870209000500060007002040000000000209000008005090050600000007000020000540010,514926873279834561863157942941783256735269184628415397152678439487391625396542718,qqwing
2009,000000192000000053000000700001703000050018000073950008028060001090082060037000000,365874192749621853812539746981743625456218379273956418528467931194382567637195284,qqwing
2010,100070000000200049009010008000090824000000000000480907000000500708501203002907000,145879632837256149629314758376195824984762315251483967493628571768541293512937486,qqwing
2011,560100900000900010908004002000501060000000401600007080000700650000086070000000204,563128947427953816918674532842531769375869421691247385134792658259486173786315294,qqwing
2012,800001200000307000010002870300000007000603004400000000706024105051000000004050006,847961253592387641613542879325418967178693524469275318736824195951736482284159736,qqwing
2013,700000010018760430390402060000000000000694000040830002080300700900000000006200900,764983215218765439395412867873521694152694378649837152481359726927146583536278941,qqwing
2014,040120006000000009167004000020000000000947300000000090006000800032400000000038702,948123576253786419167594283329851647615947328784362195576219834832475961491638752,qqwing
2015,010307050080400000700005004005009600900706830006800401400000089360000000000000000,614397258582461973793285164835149627941726835276853491457612389368974512129538746,qqwing
2016,001009003000270108500030700008001020030090006002800901010008000000600009070000200,721589643369274158584136792698351427137492586452867931915728364243615879876943215,qqwing
2017,000807009060520710000060000005030980300005006600200001000000050080300000070009600,152847369964523718837961245715634982328195476649278531293716854486352197571489623,qqwing
2018,200710000000009800000004057070900300000070020001050009900300005000000201035020070,248715693157639842693284157576942318389176524421853769912367485764598231835421976,qqwing
2019,005079000000800500000000104003004000108000200000900030700005400000430720052000090,645179382317842569829563174273684951198357246564921837736295418981436725452718693,qqwing
2020,000007040000260900000000005071009003002050400003700060206000000000000590009000217,325897641714265938968314725471629853682153479593748162256971384137482596849536217,qqwing
2021,090000000200800100008370000057009000010500800904007200000700080173020000000004001,791462358236895174548371629657289413312546897984137265465713982173928546829654731,qqwing
2022,100300000700019020026000000000730400801000030070080901000060009030070046204000000,189324675745619823326857194692731458851946732473285961517463289938172546264598317,qqwing
2023,059000060100030500200400080042000030000003005000800000003001600510000028006002403,459178362168239574237456189642795831981623745375814296823941657514367928796582413,qqwing
2024,000000951010600070000007080000708096300050100000340000001000004900000500830400700,687234951215689473493517682154728396328956147769341825571893264946172538832465719,qqwing
2025,000000407002000090000000051300000702000300008718004000203087100091503000500200000,985136427172458396634792851356819742429375618718624539243987165891563274567241983,qqwing
2026,800500600602003008509000000000920000000006097000010080080002006206000071100000050,873541629642793518519268734458927163321856497967314285785132946296485371134679852,qqwing
2027,001000720620700054000800000003000000167400500280000036000000060000007013406020000,931654728628719354745832691593286147167493582284571936379148265852967413416325879,qqwing
2028,800000000090070000030020000000051008000302470000009003507000900020090084003000120,862934517491875362735126849374651298659382471218749653547218936126593784983467125,qqwing
2029,200800309000004000750000204030208007000045000510000000100090400080010030000702000,264857319391624875758931264439268157876145923512379648127593486985416732643782591,qqwing
2030,000000048900520060000000000790000000402600090600809000205100070076082900000006012,327961548914528367568347129793214685482635791651879234245193876176482953839756412,qqwing
2031,000809030780200000009710000028650100000002009600100050591078600006900000000001000,215849736784236915369715482928653147157482369643197258591378624836924571472561893,qqwing
2032,059001820001028004000050006000000000000009400500240960080100070000000080200060500,459631827761928354328754196942386715876519432513247968684195273135472689297863541,qqwing
2033,810704000700006000009100000900008006460020301002600040008002090000000038020000000,816734952754296813239185674973418526465927381182653749548362197697541238321879465,qqwing
