id,clues,solution,source
1400,600001025010000786000000000200005108000002600000000040047100200000097000080024090,638971425519243786724586931293465178471832659865719342947158263352697814186324597,qqwing
1401,006000000000000007403000600007600080025081300180020000700060001002015703000002500,276149835598236417413578629937654182625981374184327956759863241862415793341792568,qqwing
1402,000000000000090184000685079800700503000050710000400900000009000900006800406030005,398174652675392184142685379869721543234958716751463928583219467927546831416837295,qqwing
1403,000930005900500060000046000600001502300405900190000007010000004050200000002073000,246938715931527468578146293684791532327465981195382647713659824859214376462873159,qqwing
1404,000002080080600007100703506650000000700500069008970001000200003000000010060300078,376152984582649137194783526659831742713524869428976351845217693937468215261395478,qqwing
1405,000300000000200309700000000400009800020406900006800024800900040300174000001003000,592347618684215379713698452435729861128456937976831524857962143369174285241583796,qqwing
1406,065040009000000000080000106070009008004600005000000740100890000090076034700000000,365741289921568473487932156572419368834627915619385742153894627298176534746253891,qqwing
1407,430000007000500000820000000040000600703000400600800900056720040004000003000980500,435198267169572384827436159548319672793265418612847935956723841284651793371984526,qqwing
1408,180000000067030000400600000000000801600040900079200000000000480040700002003009700,182574639967832514435691278324957861651348927879216345796125483548763192213489756,qqwing
1409,000000000062030000853000000000007080040005700300690205500000860709506030034080500,417958326962734158853162974295347681146825793378691245521473869789516432634289517,qqwing
1410,800051007120000300030000040060208005307560802002040000003010070000004060000000000,894351627126487359735926148961278435347569812582143796653812974218794563479635281,qqwing
1411,000302910000000008000041000000000000038900170002607003070004091004000060000280004,846352917315796248729841635167438529438925176952617483273564891584179362691283754,qqwing
1412,508400200010700506460090000000004000000000008801009000000980607000050002002006980,578461293219738546463295871357824169694513728821679354145982637986357412732146985,qqwing
1413,069050000081000000402000508000906005010000000000200903000084016000002000000530004,769853421581427639432169578324976185918345762657218943295784316143692857876531294,qqwing
1414,040102070160009005002008000400000006006900082080000050510000000004800020000000769,945132678168479235732658194497285316356917482281364957519726843674893521823541769,qqwing
1415,000000010706000000080650030007003000200040300105700400000020000000407000450100600,523974816716382954984651732847213569269845371135796428678529143391467285452138697,qqwing
1416,004028090090004067106000008700060000020400000008090010000700004205006080900200000,574628391892134567136579248719862435623451879458397612361785924245916783987243156,qqwing
1417,502478030040000001030020000000213085000004000000580610000000208007000000006030500,512478936749356821638921457964213785185764392273589614391645278457892163826137549,qqwing
1418,803000000060008925000002000001006000000000000008000269500203010000900504046805300,823594671467138925915672843291386457654729138378451269589243716132967584746815392,qqwing
1419,900010380026000019300906500601400000000000000090205060080001020064000050000000004,945712386826354719317986542671498235532167498498235167789541623264873951153629874,qqwing
1420,407000036200000407010000902003000200600301009152007000000005790000040300004603000,487592136269138457315764982973456218648321579152987643836215794721849365594673821,qqwing
1421,000070080004000750000900020800006002006080000032005060000800007090000043350690000,529471386184362759673958124845136972716289435932745861461823597298517643357694218,qqwing
