id,clues,solution,source
2500,000830000020000400908000000047010009009080206000906700230740080000000100000008030,476832591523691478918574362647213859359487216182956743231749685894365127765128934,qqwing_2
2501,000070000017000300900005004704000950105004000003056000009100000600830700030000000,342671589517498326986325174764213958195784263823956417479162835651839742238547691,qqwing_2
2502,000000000000901407000020010270005900040009700010600200800000020060700800090012500,481567392526931487739428615278145963643289751915673248857396124162754839394812576,qqwing_2
2503,000007086000000000360000200800002100090010800230070060080000317010290000000000500,129537486458629731367148295874962153596314872231875964982456317715293648643781529,qqwing_2
2504,000001009100090632000003018003000056068900007010000300002000083000680000050007900,386241579147598632529763418973412856468935127215876394692154783731689245854327961,qqwing_2
2505,800026930400810007060000180000390020000007000000000090002000600040073000910604000,851726934493815267267439185576398421329147856184562793732951648648273519915684372,qqwing_2
2506,000700000000000700800000460020080007900003000401000809083040900004609000006008230,349762581562814793817395462625981347978423615431576829183247956254639178796158234,qqwing_2
2507,500000400000054006060000000000041209041800507080560010759080002800090000006700000,598176423137254896264938751675341289341829567982567314759683142813492675426715938,qqwing_2
2508,200000700060003000000000100007800053000010040023004060086031000010402080000608000,254169738761283495839547126147826953698315247523794861486931572315472689972658314,qqwing_2
2509,000201000000008150000470908007050800004006000900100000060002080800600040001004002,758291436249368157136475928627953814514826793983147265465712389872639541391584672,qqwing_2
2510,500023060200001070006700500050170009000539002004000000017060000000000000300900400,579423168283651974146798523852174639761539842934286751417862395698345217325917486,qqwing_2
2511,001007000600500000020000041000000400079000006030012700500000100060000207004000350,951247638648531972327968541815679423279354816436812795592783164163495287784126359,qqwing_2
2512,000000000000034000015000000100000027030070800009800005200058490700920001800001000,386197254927534168415286739148365927532479816679812345261758493754923681893641572,qqwing_2
2513,830000740006040000000001000000080400103000080700006900005138000000907000001064030,839625741516743892247891356652389417193472685784516923465138279328957164971264538,qqwing_2
2514,610000000408005000050062000300480906001000800000000010000320000000018052000509480,613847295428935671759162348375481926291756834846293517587324169934618752162579483,qqwing_2
2515,050009400000004701004000096000500600000903000790200300201600903300000007000021000,153769482629854731874132596432587619516943278798216354281675943365498127947321865,qqwing_2
2516,008000060000200508000096041000004600000300102002050034806000000145080900900030000,298415367614273598573896241381724659459368172762159834836942715145687923927531486,qqwing_2
2517,000020400009060720000000068000008900000740005020005040903400000200900050406030000,765821493839564721142379568574218936691743285328695147983457612217986354456132879,qqwing_2
2518,000400000040009306070083002806001700700300804001002000090007008000008000000060900,963425187248719356175683492836941725729356814451872639594137268617298543382564971,qqwing_2
2519,601000080029007005000089000060005070000000000050930106030000850106000000700000900,671543289829167435543289617968415372314672598257938146432796851196854723785321964,qqwing_2
2520,003060100250004003607000400060490071030007006005000000000916000004305009000000000,483269157259174683617538492862493571931857246745621938578916324124385769396742815,qqwing_2
2521,800009000000010705500000046010000000400008000000030910040000087900406003003500060,874659231632814795591327846317942658459168372268735914146293587985476123723581469,qqwing_2
2522,000000600000020507000000001000000000002004010375060800006005030200076004100830700,821547693649321587537698421418253976962784315375169842796415238283976154154832769,qqwing_2
