id,clues,solution,source
900,000000000002090006009007058090053070006040800005706043800000000000005000507060024,653428791782591436149637258498153672376942815215786943821374569964215387537869124,qqwing
901,000000000207005310000000560020000001000302070508100000603009007080010006150720080,865231794297645318431978562326597841914382675578164239643859127782413956159726483,qqwing
902,084000030030000892000000000006072400800300000100049086090003008000000020070090001,684925137735614892219738564956872413847361259123549786492153678361487925578296341,qqwing
903,100030000060907004207004039680040000000206000004070000300008000000402170000010060,149635728863927514257184639681543297735296481924871356316758942598462173472319865,qqwing
904,600020503040000180000400006002006004000903001000040300400000005950100008000069000,679821543543697182821435796392716854784953621165248379417382965956174238238569417,qqwing
905,068007005000060009000100000040009056000000100200004700680500000190800004027090000,468927315512368479739145862843719256976253148251684793684531927195872634327496581,qqwing
906,000750000830000000000400009051080030340070208002004050410000700500000300020900800,169758423834291576275463189751682934346579218982314657413826795598147362627935841,qqwing
907,200017900070380060560000000000200080000000000052070003806000010037001002900002800,243617958179385264568429371791234685384156729652978143826593417437861592915742836,qqwing
908,003700548064050030000000200708031000000200005000480000135004000000010000000308007,213796548964852731587143296758931624349267815621485379135674982872519463496328157,qqwing
909,000649000050003900000000016000230000008001005003590104000002050906000008000010600,871649532652183947439725816145236789298471365763598124387962451916354278524817693,qqwing
910,800512000040000003600300020000800100000050860000000750002045070037000000000080000,893512647245678913671394528756829134319457862428136759182945376937261485564783291,qqwing
911,000080016070020004000603008000700100005000000300406050104000600600008030200300000,523984716876521394941673528489735162765812943312496857134257689697148235258369471,qqwing
912,000030200000700600000000080400600500200000900000054072078409060006300709003000800,764538291892741635315296487439672518257813946681954372578429163146385729923167854,qqwing
913,200300009700902000090001000000000600010203705000008291070009510002000800030600007,281356479743982156596471328825197634419263785367548291674839512952714863138625947,qqwing
914,309000402500700009600002007400000000005000000027000008080000300006048905700030200,379581462512764839648392157463827591895416723127953648984275316236148975751639284,qqwing
915,700091500910000370630000900060087103007005000000610000050009060000406000000100700,748391526912568374635742918564287193187935642329614857253879461871456239496123785,qqwing
916,009070002700490050000003700070026000000100006000030401000000005410000060036502000,549678312723491658681253794174826539352149876968735421297364185415987263836512947,qqwing
917,804570200030906070260030000003052906000000700000000054000000347000000000028043000,894571263531926478267834519173452986459618732682397154916285347345769821728143695,qqwing
918,900005400080001000000460002002600000560090000000000007675108900020500800400000000,936285471284731695751469382842617539567392148193854267675148923329576814418923756,qqwing
919,008000006030090000905701000000000000000000035000635001087900062620070100300010080,718342596236598714945761328563187249871429635492635871187953462629874153354216987,qqwing
920,000007605000000000000100000030040100006275003500600080060000004007480200083000007,148397625679524318325168479732849156816275943594631782261753894957486231483912567,qqwing
921,000040000072000000936000705005060004000000030290050006050027300040000008000098000,581746293472935861936281745315862974864179532297354186658427319749513628123698457,qqwing
922,000320059000107000500000003600800000007000310000009600015000097008000500370008061,786324159932157486541986723624813975897465312153279648415632897268791534379548261,qqwing
923,006940000003800000000000351910605000408000000600080010000008900700000540000090073,156943287273851496894267351917625834438719625625384719341578962769132548582496173,qqwing
924,070000800000007200000050040080060025507900006604000000900004302006038000008500000,475192863163847259892356147389461725527983416614725938951674382746238591238519674,qqwing
925,008500710007041508000600004000050006416000000900010300150030000000000400039000000,648523719327941568591687234273859146416372985985416327154738692862195473739264851,qqwing
926,610400900000005140000100627200900400400002000005030000072000300346000200100000000,618427953927365148534198627283951476461872539795634812872546391346719285159283764,qqwing
927,400010000096000000030090000805041060000000080610007004500030100060000900004580030,458716329796328415231495876825941763947263581613857294589632147362174958174589632,qqwing
928,420005090081260050000040000000000001293008600018000009500680020000059000000000000,427815396981263457356947812745396281293178645618524739574681923832759164169432578,qqwing
929,010600520200050070600090004000000005009000140036070000007010090000900002000000360,914687523283451976675392814748129635529863147136574289357216498461938752892745361,qqwing
930,008045060000000000700000012030007000800000500076080104305000007400600280200004006,128945763643172895759368412934517628812436579576289134365821947497653281281794356,qqwing
931,004300000500000190203000500461000000000009000020600050000901400000060009050040720,614395278578426193293187546461758932785239614329614857832971465147562389956843721,qqwing
932,012805007007064800000000000000006070050007040000352000370500008800070006200040000,412895367537264891689731254928416573153987642764352189376529418845173926291648735,qqwing
933,000208100010004006600000203060800070000000000004053602001000000500030004080001007,347268159215394786698715243963842571152679438874153692731486925526937814489521367,qqwing
934,004700000010030076000001305000000900000004060503010000970006010300800000040007009,834765192215938476796421385467283951129574863583619724972346518351892647648157239,qqwing
