id,clues,solution,source
1000,009000701560000000000089000050601000006930008000000037310008500090004000008000000,489356721562417389137289465853671942746932158921845637314728596295164873678593214,qqwing
1001,360001804840005090000000700000000000090400005670508000000070048100000007054000360,362791854847365192519842736485916273291437685673528419926173548138654927754289361,qqwing
1002,010004200000600004720000000000050642001000090000740008405000006098000500007510000,916874253583621974724395861379158642841236795652749318435987126198462537267513489,qqwing
1003,008900600003000200200000005004000390050000007000000000000309002006504903700260080,548932671163857249297416835674125398351698427982743156415389762826574913739261584,qqwing
1004,400009070703000902006000000000040001000000367000600490050467003007030000300900020,485329176713856942296714538679543281524198367138672495952467813847231659361985724,qqwing
1005,000640100100803000006050300002008040007520000000000608500200817000000000600180500,873642159145893276296751384962318745487526931351479628539264817718935462624187593,qqwing
1006,000800061103602900000000002032050009010000003000000080270098000900000507000005000,524839761183672945697541832832154679416987253759263184275498316948316527361725498,qqwing
1007,023000000000000004710000060590040700000000301007010052000930000000004200260700005,423156879856397124719428563591243786642875391387619452175932648938564217264781935,qqwing
1008,006050008000000090300000004000000069400630000000000705608005400010360000009104070,946752138852413697371896524287541369495637281163289745628975413714368952539124876,qqwing
1009,000042001004536008000800200000753100100400000000001032600000003005300004700005000,857942361214536978396817245462753189138429657579681432681274593925368714743195826,qqwing
1010,000070100190003200600005007002000005010500600400000002000000971000040000020010300,245879163197463258683125497362794815718532649459681732834256971971348526526917384,qqwing
1011,194000008000107000800000020000032000740800000009000050000090040030004500001200380,194526738352187964876943125615432897743859216289761453527398641938614572461275389,qqwing
1012,002490081007000000400608900700002650000006017008500040000020000005000078000000206,362495781987231564451678923714382659523946817698517342846723195235169478179854236,qqwing
1013,072000008000305400000700620200040070000000060003060180300908000087400000400003000,572694318618325497934781625261849573859137264743562189325918746187456932496273851,qqwing
1014,030001209027008300900000000370000901000020500000035708000000040001000000780003050,834561279527948316916372485375684921168729534492135768253896147641257893789413652,qqwing
1015,090054300000700000407023065060409010000000000100030407000005002300012000000960000,291654378536798241487123965762489513943571826158236497619345782374812659825967134,qqwing
1016,053000010070030000809021000500308000000070003002000008007000000000567800960080030,253846917176935284849721365594318672618279453732654198487193526321567849965482731,qqwing
1017,700904030004000000000825000006032500050090000030000040970300650040200000008060070,765914238284673195319825764496732581857491326132586947971348652643257819528169473,qqwing
1018,320008000008060900010070002090000300000180640001034890070090000000007060000000008,329518476758462913416973582894756321237189645561234897672895134185347269943621758,qqwing
1019,400060000060027040000000016020690504000805000900000100040000029010700005000904000,473169258861527943295438716728691534134875692956243187547316829319782465682954371,qqwing
1020,305000000000020000000001900000074100090000080002309507000000804007040002003905010,375698241918423675624751938536874129791562483482319567169237854857146392243985716,qqwing
1021,000000070010000603000060125200010009170000504536000000000602000720041050004050030,362195478415278693897463125248517369179326584536984712951632847723841956684759231,qqwing
1022,002400000004000356030006800000004589000000607000807043060000900700602005005080000,652438791874921356139576824317264589428359617596817243263145978781692435945783162,qqwing
1023,006000328000070000010008050020580000000046000070020001400000700050732640000000030,796451328548273196312698457123587964985146273674329581439865712851732649267914835,qqwing
1024,000005000000000430090002000040890050100000004300210980902700300007000001400100200,731945862528671439694382517246897153189536724375214986912768345857423691463159278,qqwing
1025,030900028620000000400800007860000002054002080000030000000493006300006000000070400,731964528628357941495821367863749152954612783217538694572493816349186275186275439,qqwing
1026,400000000030000001708000000001605380500008100600403005300000000000270040106004020,465139872932867451718542936241695387593728164687413295324956718859271643176384529,qqwing
1027,005006009001007060407081300080000040000030000000870093009140000003000184000000000,835426719291357468467981352382619547976534821514872693759148236623795184148263975,qqwing
1028,846000070300000104071000002000108009000000387004903600600000030000002000900800216,846215973392786154571439862263178549159624387784953621627591438418362795935847216,qqwing
1029,100050800005140000030002000400200630080001000509000000060518200301000000050600000,142753896895146327736892145417285639683971452529364781964518273371429568258637914,qqwing
1030,020003580703000006098600000000800700200300905900000000000530040807200000050000002,426973581713458296598621473631895724284367915975142638162539847847216359359784162,qqwing
1031,064087230025000000000900000609000003700402060032000005086045000000060040000003000,164587239925316874378924651649851723751432968832679415286145397593768142417293586,qqwing
1032,100690804000005000059010000402000907600004005070000080000056000000008701000970000,137692854246835179859417623482563917691784235573129486714256398925348761368971542,qqwing
1033,000403008302090006040002000068001032430000005000500680006804000000060090000000000,679453128312798546845612379568941732437286915921537684196874253283165497754329861,qqwing
1034,700800000000050604600004095001200080890000000006901500507006000940007000000000000,754869231389152674612734895431275986895643127276981543527396418948517362163428759,qqwing
1035,007000053100605000506204000002103700000700000000080020000000400083000200705302080,427918653138675942596234871852143769364729518971586324219867435683451297745392186,qqwing
1036,025000006001020590000000307400005030000192000000700000630001049000976000050003000,925347186371628594846519327497865231563192478182734965638251749214976853759483612,qqwing
1037,000920067000600408008050009012540070509000010700000840000000000000706000900200000,451928367293671458678354129812543976549867213736192845165439782324786591987215634,qqwing
