id,clues,solution,source
4200,000070000580001073000000008060004080000612050070500004300007002041300607000000400,213879546584261973697453128965734281438612759172598364356947812841325697729186435,qqwing_2
4201,000500000006790000039000000000800076000030010070002005027605800060000503180000060,742586139516793248839214657293851476658437912471962385327645891964178523185329764,qqwing_2
4202,000400605000000080007008014460105209000007000000940061002001048000050020001000900,138472695954316782627598314463185279819267453275943861792631548346859127581724936,qqwing_2
4203,820006009000140000009000003201060070007400061008070300000300920703008000000000100,824736519375149286169285743291863475537492861648571392456317928713928654982654137,qqwing_2
4204,000905040000000000000470010001020900076100004400006050020000390000007560509200000,768915243914632785235478619851724936376159824492386157627541398143897562589263471,qqwing_2
4205,600900050400000678000040003500000000800003700031007009000804306000050084000010000,623978451495231678178645293567489132849123765231567849752894316316752984984316527,qqwing_2
4206,100030000090002840000000000000000090300800706024070000008009400700000039001000607,182437965697512843453698172876321594319845726524976318238769451765184239941253687,qqwing_2
4207,060032010000084000009100000000008000501200900002390000020000680305000100000050030,468932517157684329239175468693548271581267943742391856924713685375826194816459732,qqwing_2
4208,079200630004600001062030000028006010700000200001070980800000009006000000097000340,179248635384695721562137894928356417743819256651472983835724169416983572297561348,qqwing_2
4209,000863000070000000200000500080020370703500000002100005030050700800006090060308000,159863427378245619246791538584629371713584962692137845431952786825476193967318254,qqwing_2
4210,300060802920070040500004073602000005790600000004000010000900000000083000200050008,347561892921378546586294173612849735793615284854732619478926351165483927239157468,qqwing_2
4211,000074000000000600003000002040000000302096040917080000800030200000700100634002078,168274539429853617753961482546327891382196745917485326871639254295748163634512978,qqwing_2
4212,700046000600000807053000000800600700500003000400578000004007030000030000002050018,798146352641325897253789461839612745527493186416578923184267539965831274372954618,qqwing_2
4213,010050000000307940003000060090001630000004005205700400000010320000000000002095000,416952783528367941973148562894521637137684295265739418759816324641273859382495176,qqwing_2
4214,590000000000001900600052000024000105000100040750024600000600700000013000000000203,597468321482731956613952487824396175369175842751824639235649718978213564146587293,qqwing_2
4215,940000006030000000701960030090007063000000517000600000053000408007083050000070000,945312786632758194781964235194527863326849517578631942253196478417283659869475321,qqwing_2
4216,000700403081003620600000100500307240000802006070160000000000000102000050800000001,925716483781943625643285197516397248394852716278164539469531872132678954857429361,qqwing_2
4217,160020700500169004000078000040002000209000046000000000010406050000090001700000090,168524739537169824492378165341652978279831546856947312913486257625793481784215693,qqwing_2
4218,500003280029004051400500003006340000000600095000081000003000000640050000290000008,567193284329874651418562973986345127134627895752981346873419562641258739295736418,qqwing_2
4219,046000500000001020000000000002003908500006000000800300023050801005400000080390600,246789513879531426351264789762143958538926174914875362423657891695418237187392645,qqwing_2
4220,001000002052080047703000000034007005000000000090002300000309000100540070045000000,481795632952683147763214598234167985516938724897452316678329451129546873345871269,qqwing_2
4221,060039870000008503000470010000900000500000001340000085483010006007000000190000000,261539874974128563835476219718953642526847391349261785483712956657394128192685437,qqwing_2
4222,000076000008000003200300710000709008030000000009000000000000060800013050720608039,315276984678194523294385716562739148137842695489561372953427861846913257721658439,qqwing_2
4223,000004630000200901500000004000840500000102008180090200049000050010603000002000100,721984635438265971596371824263847519954132768187596243649718352815623497372459186,qqwing_2
4224,000030204000000500000400013001005302000000000004823190950080040060050000000010930,719538264346271589285469713891645372632197458574823196957382641163954827428716935,qqwing_2
4225,000021000000700050050004300470005830000100005080000270008000400046000187030000000,364521798812739654759864312471295836623178945985346271598617423246953187137482569,qqwing_2
4226,007000059100029040096740200000060100050001004809000000000100000260070000504000002,427816359185329746396745281742568193653291874819437625938152467261974538574683912,qqwing_2
4227,000000070051000683006100005000070006000000730080040090800000050000081004030095010,348956172951427683276138945195873426462519738783642591817364259529781364634295817,qqwing_2
