id,clues,solution,source
800,000084001000007400000013052830000000209030000700000800025000000310200040000005070,572684391193527486684913752836759124249831567751462839425376918317298645968145273,qqwing
801,007004013010605407200000050000200000050096000003007040000001006020000000090470030,567924813918635427234718659179243568452896371683157942745381296321569784896472135,qqwing
802,600000090500930010000106005200608004000040002000090800000020300820000000960050021,681275493572934618439186275257618934398547162146392857715429386823761549964853721,qqwing
803,100060007900000000002008040700009050008050170000000806079000400040000005806002001,184963527937245618562178943713689254628354179495721836379516482241897365856432791,qqwing
804,000501086000300000300060070000070203010000040600000010020083000060400800140705000,472591386856347192391268574985174263217836945634952718729683451563419827148725639,qqwing
805,000600230000007469000030007000403000007016540001050000043000070706104000005000090,578649231312587469694231857859423716237916548461758923943865172726194385185372694,qqwing
806,050700002170020089020005073002010800706300005000000000000500000005200000000080907,954738612173624589628195473542917836786342195319856724837569241495271368261483957,qqwing
807,000000030640005000000200008970600200000030900305074600003000006000520000050080090,712869534648315729539247168971658243864132975325974681283791456496523817157486392,qqwing
808,070802000000004070010730000700016003000000900192003806420000030000000000300641000,574862391236194578918735264785916423643258917192473856421587639867329145359641782,qqwing
809,100000080000090007203041005010000000307050098004000302539020000700000000042100000,196572483458396217273841965915283746327654198684719352539428671761935824842167539,qqwing
810,900030006020000000008592000000070800700600003003059000010820305090000600000001072,971438526524716938368592147642173859759684213183259764416827395297345681835961472,qqwing
811,050090700087000023609007408000070006024000000000005000040006802006080005008300090,452893761187564923639127458395278146724631589861945237943756812216489375578312694,qqwing
812,103000009000005102000308000000000000508003000000960080065009300010006000402000501,153642879684795132729318654976581423548273916231964785865129347317456298492837561,qqwing
813,300400020098705000070028000080300014004000853000010000500001040000502000010000000,351469728298735461476128539782356914164297853935814672529681347843572196617943285,qqwing
814,600140500704082030002007004005000080020600000480020000210000000000000000007803020,638149572794582631152367894975431286321678945486925713219754368843296157567813429,qqwing
815,000001000078600000004058690000907000921000700060000000000000004100290050009015800,695431278378629145214758693853967421921543786467182539532876914186294357749315862,qqwing
816,000103200400060007521040006065000000000300410700000000000000300150008000602430000,976183254438562197521749836365214978289376415714895623847951362153628749692437581,qqwing
817,960230000042057300070090000010000009409000000006000200000029730000006000300400950,965238417142657398873194625218743569459862173736915284684529731591376842327481956,qqwing
